k,type,score,label
2,Kmeans,0.12234,0
2,Kmeans,0.24822,1
2,Kmeans,0.117313,0
2,Kmeans,0.213521,1
2,Kmeans,0.177817,1
2,Kmeans,0.104722,0
2,Kmeans,0.17824,1
2,Kmeans,0.175977,1
2,Kmeans,0.209763,1
2,Kmeans,0.183455,1
2,Kmeans,0.077487,0
2,Kmeans,0.086272,0
2,Kmeans,0.095112,0
2,Kmeans,0.102419,0
2,Kmeans,0.182079,1
2,Kmeans,0.015917,1
2,Kmeans,0.22546,1
2,Kmeans,0.153224,1
2,Kmeans,0.218247,1
2,Kmeans,0.105559,0
2,Kmeans,0.056678,0
2,Kmeans,0.09767,0
2,Kmeans,0.208922,1
2,Kmeans,0.108321,0
2,Kmeans,0.096449,0
2,Kmeans,0.112259,1
2,Kmeans,0.122068,0
2,Kmeans,0.211441,1
2,Kmeans,0.093337,0
2,Kmeans,0.225541,1
2,Kmeans,0.080169,0
2,Kmeans,0.034286,1
2,Kmeans,0.136375,0
2,Kmeans,0.115301,1
2,Kmeans,0.163846,1
2,Kmeans,0.086032,0
2,Kmeans,0.170014,1
2,Kmeans,0.040047,0
2,Kmeans,0.075571,1
2,Kmeans,0.082445,0
2,Kmeans,0.076356,0
2,Kmeans,0.116832,0
2,Kmeans,0.169798,1
2,Kmeans,0.070905,0
2,Kmeans,0.119573,0
2,Kmeans,0.145464,1
2,Kmeans,0.185605,1
2,Kmeans,0.122893,1
2,Kmeans,0.066339,0
2,Kmeans,0.132317,0
2,Kmeans,0.081416,0
2,Kmeans,0.098991,0
2,Kmeans,0.108032,0
2,Kmeans,0.118123,0
2,Kmeans,0.195245,1
2,Kmeans,0.171541,1
2,Kmeans,0.082391,0
2,Kmeans,0.040898,1
2,Kmeans,0.091141,0
2,Kmeans,0.141872,0
2,Kmeans,0.258866,1
2,Kmeans,0.09627,0
2,Kmeans,0.045312,0
2,Kmeans,0.151194,0
2,Kmeans,0.229517,1
2,Kmeans,0.221011,1
2,Kmeans,0.241717,1
2,Kmeans,0.246526,1
2,Kmeans,0.149848,1
2,Kmeans,0.11539,0
2,Kmeans,0.11726,0
2,Kmeans,0.123058,0
2,Kmeans,0.041111,0
2,Kmeans,0.216609,1
2,Kmeans,0.204268,1
2,Kmeans,0.229905,1
2,Kmeans,0.089012,0
2,Kmeans,-0.026685,0
2,Kmeans,0.246005,1
2,Kmeans,0.080697,0
2,Kmeans,0.046998,0
2,Kmeans,0.239754,1
2,Kmeans,0.04807,0
2,Kmeans,0.085589,1
2,Kmeans,0.207425,1
2,Kmeans,0.134254,0
2,Kmeans,0.092349,0
2,Kmeans,0.056725,1
2,Kmeans,0.113146,0
2,Kmeans,0.210008,1
2,Kmeans,0.150472,1
2,Kmeans,0.088695,0
2,Kmeans,0.217327,1
2,Kmeans,0.072479,0
2,Kmeans,0.11905,0
2,Kmeans,0.091366,0
2,Kmeans,0.103725,0
2,Kmeans,0.207583,1
2,Kmeans,0.224494,1
2,Kmeans,0.23065,1
2,Kmeans,0.117444,0
2,Kmeans,0.173544,1
2,Kmeans,0.201558,1
2,Kmeans,0.090324,1
2,Kmeans,0.137539,0
2,Kmeans,0.130505,0
2,Kmeans,0.220697,1
2,Kmeans,0.07794,0
2,Kmeans,0.12614,0
2,Kmeans,0.247822,1
2,Kmeans,0.214726,1
2,Kmeans,0.064353,0
2,Kmeans,0.183923,1
2,Kmeans,0.211283,1
2,Kmeans,0.0344,0
2,Kmeans,0.111135,0
2,Kmeans,0.10488,1
2,Kmeans,0.112336,0
2,Kmeans,0.129316,1
2,Kmeans,0.119803,0
2,Kmeans,0.165081,1
2,Kmeans,0.195061,1
2,Kmeans,0.129023,0
2,Kmeans,0.076979,0
2,Kmeans,0.154228,0
2,Kmeans,0.25761,1
2,Kmeans,0.202874,1
2,Kmeans,0.186681,1
2,Kmeans,0.157997,0
2,Kmeans,0.228629,1
2,Kmeans,0.120086,0
2,Kmeans,0.086242,0
2,Kmeans,0.232787,1
2,Kmeans,0.107368,1
2,Kmeans,0.201664,1
2,Kmeans,0.112894,1
2,Kmeans,0.099327,1
2,Kmeans,0.058523,0
2,Kmeans,0.151639,0
2,Kmeans,0.108069,0
2,Kmeans,0.11902,0
2,Kmeans,0.170305,1
2,Kmeans,0.0538,0
2,Kmeans,0.103774,0
2,Kmeans,0.120978,0
2,Kmeans,0.239501,1
2,Kmeans,0.098785,0
2,Kmeans,0.07222,0
2,Kmeans,0.198317,1
2,Kmeans,0.087548,0
2,Kmeans,0.155405,1
2,Kmeans,0.117893,0
2,Kmeans,0.08757,0
2,Kmeans,0.124211,0
2,Kmeans,0.100579,0
2,Kmeans,0.127656,0
2,Kmeans,0.149116,0
2,Kmeans,0.099982,0
2,Kmeans,0.078982,0
2,Kmeans,0.198122,1
2,Kmeans,0.172617,1
2,Kmeans,0.07657,0
2,Kmeans,0.156158,0
2,Kmeans,0.057719,0
2,Kmeans,0.170617,1
2,Kmeans,0.148164,1
2,Kmeans,0.090688,0
2,Kmeans,0.077853,0
2,Kmeans,0.123866,0
2,Kmeans,0.139578,0
2,Kmeans,0.09981,0
2,Kmeans,0.195257,1
2,Kmeans,0.138694,0
2,Kmeans,0.217314,1
2,Kmeans,0.083155,0
2,Kmeans,0.172109,1
2,Kmeans,0.027286,1
2,Kmeans,0.110156,0
2,Kmeans,0.229087,1
2,Kmeans,0.256744,1
2,Kmeans,0.179609,1
2,Kmeans,0.110372,1
2,Kmeans,0.247539,1
2,Kmeans,0.07866,0
2,Kmeans,0.070939,0
2,Kmeans,0.210644,1
2,Kmeans,0.077667,0
2,Kmeans,0.091908,0
2,Kmeans,0.191044,1
2,Kmeans,0.127769,0
2,Kmeans,0.053751,0
2,Kmeans,0.041525,0
2,Kmeans,0.116704,0
2,Kmeans,0.136267,0
2,Kmeans,0.029622,0
2,Kmeans,0.218716,1
2,Kmeans,0.144735,1
2,Kmeans,0.13692,0
2,Kmeans,0.146285,1
2,Kmeans,0.075697,0
2,Kmeans,0.106787,1
2,Kmeans,0.246324,1
2,Kmeans,0.131758,0
2,Kmeans,0.163833,1
2,Kmeans,0.234137,1
2,Kmeans,0.126689,0
2,Kmeans,0.11587,0
2,Kmeans,0.044508,0
2,Kmeans,0.218303,1
2,Kmeans,0.241975,1
2,Kmeans,0.132682,0
2,Kmeans,0.19693,1
2,Kmeans,0.185385,1
2,Kmeans,0.134613,0
2,Kmeans,0.139671,1
2,Kmeans,0.231675,1
2,Kmeans,0.1127,1
2,Kmeans,0.141602,0
2,Kmeans,0.115492,0
2,Kmeans,0.237463,1
2,Kmeans,0.065273,1
2,Kmeans,0.034513,0
2,Kmeans,0.075492,1
2,Kmeans,0.056382,1
2,Kmeans,0.120374,0
2,Kmeans,0.096757,1
2,Kmeans,0.214578,1
2,Kmeans,0.189363,1
2,Kmeans,0.194996,1
2,Kmeans,0.194386,1
2,Kmeans,0.075093,0
2,Kmeans,0.076791,0
2,Kmeans,0.194647,1
2,Kmeans,0.065179,1
2,Kmeans,0.153713,1
2,Kmeans,0.068645,0
2,Kmeans,0.071996,0
2,Kmeans,0.222586,1
2,Kmeans,0.206823,1
2,Kmeans,0.166761,1
2,Kmeans,0.095503,0
2,Kmeans,0.08425,0
2,Kmeans,0.138239,0
2,Kmeans,0.205976,1
2,Kmeans,0.215417,1
2,Kmeans,0.149492,0
2,Kmeans,0.110415,0
2,Kmeans,0.140525,0
2,Kmeans,0.080602,0
2,Kmeans,0.106883,1
2,Kmeans,0.09806,0
2,Kmeans,0.208223,1
2,Kmeans,0.165572,1
2,Kmeans,0.137157,1
2,Kmeans,0.123656,0
2,Kmeans,0.113437,0
2,Kmeans,0.068106,0
2,Kmeans,0.088055,0
2,Kmeans,0.125196,0
2,Kmeans,0.128914,0
2,Kmeans,0.100801,0
2,Kmeans,0.039899,1
2,Kmeans,0.199824,1
2,Kmeans,0.074523,0
2,Kmeans,0.243183,1
2,Kmeans,0.228813,1
2,Kmeans,0.115062,0
2,Kmeans,0.152168,0
2,Kmeans,0.246955,1
2,Kmeans,0.157222,1
2,Kmeans,0.206688,1
2,Kmeans,0.133252,0
2,Kmeans,0.084706,0
2,Kmeans,0.105649,0
2,Kmeans,0.155473,0
2,Kmeans,0.136397,0
2,Kmeans,0.190399,1
2,Kmeans,0.128146,0
2,Kmeans,0.101071,1
2,Kmeans,0.137182,1
2,Kmeans,0.059123,0
2,Kmeans,0.101071,1
2,Kmeans,0.069587,0
2,Kmeans,0.081821,1
2,Kmeans,0.230325,1
2,Kmeans,0.08291,0
2,Kmeans,0.12528,0
2,Kmeans,0.170015,1
2,Kmeans,0.13476,0
2,Kmeans,0.108347,1
2,Kmeans,0.084481,0
2,Kmeans,0.071386,0
2,Kmeans,0.105711,1
2,Kmeans,-0.049583,0
2,Kmeans,0.071002,0
2,Kmeans,0.071281,0
2,Kmeans,0.124686,0
2,Kmeans,0.225787,1
2,Kmeans,0.236225,1
2,Kmeans,0.097954,0
2,Kmeans,0.130494,1
2,Kmeans,0.138764,1
2,Kmeans,0.093567,0
2,Kmeans,0.124533,0
2,Kmeans,0.105815,1
2,Kmeans,0.107974,0
2,Kmeans,0.036424,1
2,Kmeans,0.133683,0
2,Kmeans,0.220607,1
2,Kmeans,0.053267,0
2,Kmeans,0.21434,1
2,Kmeans,0.205974,1
2,Kmeans,0.135539,0
2,Kmeans,0.1148,1
2,Kmeans,0.102756,0
2,Kmeans,0.083981,0
2,Kmeans,0.102567,0
2,Kmeans,0.082626,0
2,Kmeans,0.107438,0
2,Kmeans,0.160796,1
2,Kmeans,0.072582,0
2,Kmeans,0.125975,0
2,Kmeans,0.0931,0
2,Kmeans,0.12511,0
2,Kmeans,-0.027641,0
2,Kmeans,0.258361,1
2,Kmeans,0.121921,0
2,Kmeans,0.123623,0
2,Kmeans,0.062733,0
2,Kmeans,0.121689,0
2,Kmeans,0.232805,1
2,Kmeans,0.103499,0
2,Kmeans,0.108966,0
2,Kmeans,0.1003,0
2,Kmeans,0.123835,0
2,Kmeans,0.117935,0
2,Kmeans,0.106892,0
2,Kmeans,0.114436,0
2,Kmeans,0.063045,0
2,Kmeans,0.230524,1
2,Kmeans,0.139562,1
2,Kmeans,0.133879,0
2,Kmeans,0.118814,0
2,Kmeans,0.227295,1
2,Kmeans,0.118055,0
2,Kmeans,0.250341,1
2,Kmeans,0.108227,1
2,Kmeans,0.1406,0
2,Kmeans,0.181164,1
2,Kmeans,0.197412,1
2,Kmeans,0.132445,0
2,Kmeans,0.044165,0
2,Kmeans,0.22901,1
2,Kmeans,0.126166,0
2,Kmeans,0.200843,1
2,Kmeans,0.113396,0
2,Kmeans,0.04763,1
2,Kmeans,0.222607,1
2,Kmeans,0.054813,0
2,Kmeans,0.158222,1
2,Kmeans,0.043714,0
2,Kmeans,0.032995,0
2,Kmeans,0.08466,0
2,Kmeans,0.080002,0
2,Kmeans,0.080499,0
2,Kmeans,0.049768,1
2,Kmeans,0.219253,1
2,Kmeans,0.070561,0
2,Kmeans,-0.027912,0
2,Kmeans,0.100844,0
2,Kmeans,0.114985,0
2,Kmeans,-0.040595,0
2,Kmeans,0.120291,0
2,Kmeans,0.168744,1
2,Kmeans,0.095282,0
2,Kmeans,0.070552,1
2,Kmeans,0.090578,0
2,Kmeans,0.073345,0
2,Kmeans,0.108849,1
2,Kmeans,0.196437,1
2,Kmeans,0.116536,0
2,Kmeans,0.084618,0
2,Kmeans,0.118343,0
2,Kmeans,0.085741,0
2,Kmeans,0.213193,1
2,Kmeans,0.102969,0
2,Kmeans,0.146094,0
2,Kmeans,0.11476,0
2,Kmeans,0.166563,1
2,Kmeans,0.0969,0
2,Kmeans,0.250607,1
2,Kmeans,0.124092,0
2,Kmeans,0.119286,0
2,Kmeans,0.114805,0
2,Kmeans,0.115285,0
2,Kmeans,0.073103,0
2,Kmeans,0.136221,1
2,Kmeans,0.117438,0
2,Kmeans,0.05936,0
2,Kmeans,0.111042,1
2,Kmeans,0.120953,1
2,Kmeans,0.205976,1
2,Kmeans,0.125206,0
2,Kmeans,0.175972,1
2,Kmeans,0.119027,0
2,Kmeans,0.189223,1
2,Kmeans,0.179231,1
2,Kmeans,0.062556,1
2,Kmeans,0.197201,1
2,Kmeans,0.106191,0
2,Kmeans,0.138811,0
2,Kmeans,0.105511,0
2,Kmeans,0.230105,1
2,Kmeans,0.234514,1
2,Kmeans,0.04804,1
2,Kmeans,0.045911,0
2,Kmeans,0.06755,0
2,Kmeans,0.251159,1
2,Kmeans,0.208378,1
2,Kmeans,0.218825,1
2,Kmeans,0.139082,1
2,Kmeans,0.106347,1
2,Kmeans,0.206011,1
2,Kmeans,0.13197,0
2,Kmeans,0.00503,0
2,Kmeans,0.118004,0
2,Kmeans,0.097983,0
2,Kmeans,0.096877,1
2,Kmeans,0.06299,0
2,Kmeans,0.066041,0
2,Kmeans,0.207763,1
2,Kmeans,0.101367,0
2,Kmeans,0.113798,0
2,Kmeans,0.108758,0
2,Kmeans,0.072802,1
2,Kmeans,0.028642,1
2,Kmeans,0.094905,1
2,Kmeans,0.179001,1
2,Kmeans,0.055746,0
2,Kmeans,0.036944,0
2,Kmeans,0.274802,1
2,Kmeans,0.155475,0
2,Kmeans,0.11687,0
2,Kmeans,0.130603,0
2,Kmeans,0.09478,0
2,Kmeans,0.121612,1
2,Kmeans,0.228363,1
2,Kmeans,0.094781,0
2,Kmeans,0.106031,0
2,Kmeans,0.105057,0
2,Kmeans,0.130679,0
2,Kmeans,0.081057,0
2,Kmeans,0.113584,0
2,Kmeans,0.114035,0
2,Kmeans,0.084912,1
2,Kmeans,0.090901,0
2,Kmeans,0.203752,1
2,Kmeans,0.066845,1
2,Kmeans,0.16588,1
2,Kmeans,0.137708,0
2,Kmeans,0.10444,1
2,Kmeans,0.127448,0
2,Kmeans,0.14694,0
2,Kmeans,0.179694,1
2,Kmeans,0.239047,1
2,Kmeans,0.200764,1
2,Kmeans,0.124185,0
2,Kmeans,0.043528,0
2,Kmeans,0.118843,0
2,Kmeans,0.067534,0
2,Kmeans,0.044029,1
2,Kmeans,-0.027789,0
2,Kmeans,0.213436,1
2,Kmeans,0.116763,1
2,Kmeans,0.135131,0
2,Kmeans,0.055408,0
2,Kmeans,0.114915,0
2,Kmeans,0.186213,1
2,Kmeans,0.076843,0
2,Kmeans,0.130434,0
2,Kmeans,0.089471,0
2,Kmeans,0.080206,0
2,Kmeans,0.189048,1
2,Kmeans,0.118314,0
2,Kmeans,0.077667,1
2,Kmeans,0.11919,0
2,Kmeans,0.075625,0
2,Kmeans,0.085286,0
2,Kmeans,0.053972,0
2,Kmeans,0.076057,0
2,Kmeans,0.227534,1
2,Kmeans,0.118496,0
2,Kmeans,0.040715,0
2,Kmeans,0.131967,0
2,Kmeans,0.11199,1
2,Kmeans,0.112134,0
2,Kmeans,0.092385,0
2,Kmeans,0.12178,1
2,Kmeans,0.181354,1
2,Kmeans,0.153602,0
2,Kmeans,0.13836,0
2,Kmeans,0.112159,1
2,Kmeans,0.217312,1
2,Kmeans,0.122541,0
2,Kmeans,0.116056,1
2,Kmeans,0.064914,0
2,Kmeans,0.098777,0
2,Kmeans,0.0669,0
2,Kmeans,0.117276,0
2,Kmeans,0.193643,1
2,Kmeans,0.099857,1
2,Kmeans,0.195131,1
2,Kmeans,0.139924,1
2,Kmeans,0.029931,0
2,Kmeans,0.245959,1
2,Kmeans,0.240743,1
2,Kmeans,0.213106,1
2,Kmeans,0.095282,0
2,Kmeans,0.083603,0
2,Kmeans,0.105116,0
2,Kmeans,0.157328,1
2,Kmeans,0.099367,0
2,Kmeans,0.163339,0
2,Kmeans,0.11883,0
2,Kmeans,0.088776,0
2,Kmeans,0.137706,1
2,Kmeans,0.138627,0
2,Kmeans,0.13616,0
2,Kmeans,0.139717,0
2,Kmeans,0.137231,0
2,Kmeans,0.15852,1
2,Kmeans,0.06893,0
2,Kmeans,0.039695,0
2,Kmeans,0.141136,0
2,Kmeans,0.175941,1
2,Kmeans,0.236949,1
2,Kmeans,0.112529,0
2,Kmeans,0.090844,0
2,Kmeans,0.112951,0
2,Kmeans,0.163146,1
2,Kmeans,0.126947,0
2,Kmeans,0.100747,1
2,Kmeans,0.165015,1
2,Kmeans,0.193075,1
2,Kmeans,0.221196,1
2,Kmeans,0.118049,0
2,Kmeans,0.156465,1
2,Kmeans,0.259779,1
2,Kmeans,0.066029,0
2,Kmeans,0.052757,0
2,Kmeans,0.14541,0
2,Kmeans,0.135354,1
2,Kmeans,0.224266,1
2,Kmeans,0.143703,1
2,Kmeans,0.073318,0
2,Kmeans,0.120275,1
2,Kmeans,0.101783,1
2,Kmeans,0.105626,1
2,Kmeans,0.096661,0
2,Kmeans,0.132403,0
2,Kmeans,0.105101,0
2,Kmeans,0.085235,0
2,Kmeans,0.242791,1
2,Kmeans,0.115531,1
2,Kmeans,0.074808,1
2,Kmeans,0.111557,0
2,Kmeans,0.184373,1
2,Kmeans,0.122141,0
2,Kmeans,0.019112,0
2,Kmeans,0.114603,0
2,Kmeans,0.229517,1
2,Kmeans,0.128576,0
2,Kmeans,0.074381,0
2,Kmeans,0.132794,1
2,Kmeans,0.103157,0
2,Kmeans,0.191069,1
2,Kmeans,0.145754,0
2,Kmeans,0.039357,0
2,Kmeans,0.072917,0
2,Kmeans,0.080997,0
2,Kmeans,0.123324,0
2,Kmeans,0.238669,1
2,Kmeans,0.043303,0
2,Kmeans,0.111896,0
2,Kmeans,0.044371,0
2,Kmeans,0.07686,1
2,Kmeans,0.202786,1
2,Kmeans,0.139705,0
2,Kmeans,0.113717,1
2,Kmeans,0.112426,0
2,Kmeans,0.108818,0
2,Kmeans,0.142207,0
2,Kmeans,0.252768,1
2,Kmeans,0.217957,1
2,Kmeans,-0.008085,0
2,Kmeans,0.16687,0
2,Kmeans,0.140839,0
2,Kmeans,0.183233,1
2,Kmeans,0.118119,1
2,Kmeans,0.113765,0
2,Kmeans,0.1259,0
2,Kmeans,0.111594,0
2,Kmeans,0.142132,1
2,Kmeans,-0.013752,0
2,Kmeans,0.226256,1
2,Kmeans,0.162942,1
2,Kmeans,0.166099,1
2,Kmeans,0.206216,1
2,Kmeans,0.118761,0
2,Kmeans,0.132192,0
2,Kmeans,0.183072,1
2,Kmeans,0.04136,1
2,Kmeans,0.097262,0
2,Kmeans,-0.004191,0
2,Kmeans,0.120892,1
2,Kmeans,0.112735,1
2,Kmeans,0.120291,1
2,Kmeans,0.053874,0
2,Kmeans,0.190559,1
2,Kmeans,0.116275,0
2,Kmeans,0.031479,0
2,Kmeans,0.126553,1
2,Kmeans,0.098166,0
2,Kmeans,0.216751,1
2,Kmeans,0.177936,1
2,Kmeans,0.092216,0
2,Kmeans,0.097693,0
2,Kmeans,0.171852,1
2,Kmeans,0.112033,0
2,Kmeans,0.205785,1
2,Kmeans,0.209765,1
2,Kmeans,0.13189,0
2,Kmeans,0.086448,0
2,Kmeans,0.126537,1
2,Kmeans,0.138144,0
2,Kmeans,0.196093,1
2,Kmeans,0.147702,1
2,Kmeans,0.075161,0
2,Kmeans,0.1662,1
2,Kmeans,0.106363,0
2,Kmeans,0.070205,0
2,Kmeans,0.163217,1
2,Kmeans,0.204192,1
2,Kmeans,0.078004,0
2,Kmeans,0.198652,1
2,Kmeans,0.044977,0
2,Kmeans,0.06167,0
2,Kmeans,0.090792,0
2,Kmeans,0.076357,0
2,Kmeans,0.206309,1
2,Kmeans,0.250091,1
2,Kmeans,0.200056,1
2,Kmeans,0.208744,1
2,Kmeans,0.230033,1
2,Kmeans,0.208874,1
2,Kmeans,0.098298,1
2,Kmeans,0.261419,1
2,Kmeans,0.13279,0
2,Kmeans,0.107052,0
2,Kmeans,0.064652,1
2,Kmeans,0.165154,0
2,Kmeans,0.103587,0
2,Kmeans,0.12457,1
2,Kmeans,0.133291,0
2,Kmeans,0.149918,1
2,Kmeans,0.226626,1
2,Kmeans,0.202987,1
2,Kmeans,0.07488,0
2,Kmeans,0.121921,0
