k,type,score,label
2,Kmeans,0.911554,1
2,Kmeans,0.851807,1
2,Kmeans,0.911371,1
2,Kmeans,0.905587,1
2,Kmeans,0.454182,1
2,Kmeans,0.849999,0
2,Kmeans,0.914943,1
2,Kmeans,0.919327,1
2,Kmeans,0.919049,1
2,Kmeans,0.571192,1
2,Kmeans,0.881632,1
2,Kmeans,0.907268,1
2,Kmeans,0.830595,0
2,Kmeans,0.918351,1
2,Kmeans,0.863737,1
2,Kmeans,0.846607,0
2,Kmeans,0.796832,0
2,Kmeans,0.833157,0
2,Kmeans,0.831792,0
2,Kmeans,0.912794,1
2,Kmeans,0.850107,0
2,Kmeans,0.914308,1
2,Kmeans,0.834094,0
2,Kmeans,0.884695,1
2,Kmeans,0.899806,1
2,Kmeans,0.525354,1
2,Kmeans,0.797055,0
2,Kmeans,0.918807,1
2,Kmeans,0.832835,0
2,Kmeans,0.906076,1
2,Kmeans,0.866698,1
2,Kmeans,0.910099,1
2,Kmeans,0.851429,1
2,Kmeans,0.918752,1
2,Kmeans,0.861326,1
2,Kmeans,0.831653,0
2,Kmeans,0.849932,0
2,Kmeans,0.858934,1
2,Kmeans,0.830679,0
2,Kmeans,0.850226,0
2,Kmeans,0.822344,0
2,Kmeans,0.839447,0
2,Kmeans,0.850117,0
2,Kmeans,0.918459,1
2,Kmeans,0.895573,1
2,Kmeans,0.917313,1
2,Kmeans,0.91919,1
2,Kmeans,0.837307,0
2,Kmeans,0.846899,0
2,Kmeans,0.891078,1
2,Kmeans,0.820088,0
2,Kmeans,0.800458,0
2,Kmeans,0.826318,0
2,Kmeans,0.909048,1
2,Kmeans,0.847482,0
2,Kmeans,0.811985,0
2,Kmeans,0.919047,1
2,Kmeans,0.82166,0
2,Kmeans,0.804929,0
2,Kmeans,0.918401,1
2,Kmeans,0.854482,1
2,Kmeans,0.613002,0
2,Kmeans,0.911309,1
2,Kmeans,0.906505,1
2,Kmeans,0.886264,1
2,Kmeans,0.886388,1
2,Kmeans,0.493797,1
2,Kmeans,0.815763,0
2,Kmeans,0.917305,1
2,Kmeans,0.849315,0
2,Kmeans,0.898854,1
2,Kmeans,0.919267,1
2,Kmeans,0.899524,1
2,Kmeans,0.9153,1
2,Kmeans,0.919118,1
2,Kmeans,0.919074,1
2,Kmeans,0.85046,0
2,Kmeans,0.884352,1
2,Kmeans,0.875335,1
2,Kmeans,0.872285,1
2,Kmeans,0.465366,1
2,Kmeans,0.911193,1
2,Kmeans,0.919332,1
2,Kmeans,0.850503,0
2,Kmeans,0.918186,1
2,Kmeans,0.914526,1
2,Kmeans,0.850174,0
2,Kmeans,0.540215,1
2,Kmeans,0.823718,0
2,Kmeans,0.841615,0
2,Kmeans,0.833573,0
2,Kmeans,0.866872,1
2,Kmeans,0.914088,1
2,Kmeans,0.908538,1
2,Kmeans,0.896627,1
2,Kmeans,0.850127,0
2,Kmeans,0.917458,1
2,Kmeans,0.840064,0
2,Kmeans,0.775087,0
2,Kmeans,0.901565,1
2,Kmeans,0.880039,1
2,Kmeans,0.799613,0
2,Kmeans,0.802172,0
2,Kmeans,0.918842,1
2,Kmeans,0.870397,1
2,Kmeans,0.918945,1
2,Kmeans,0.899897,1
2,Kmeans,0.849882,0
2,Kmeans,0.919331,1
2,Kmeans,0.464052,1
2,Kmeans,0.855724,1
2,Kmeans,0.914632,1
2,Kmeans,0.527089,1
2,Kmeans,0.909359,1
2,Kmeans,0.820564,0
2,Kmeans,0.833006,0
2,Kmeans,0.847887,0
2,Kmeans,0.916514,1
2,Kmeans,0.909179,1
2,Kmeans,0.919322,1
2,Kmeans,0.794013,0
2,Kmeans,0.888567,1
2,Kmeans,0.9185,1
2,Kmeans,0.917078,1
2,Kmeans,0.652411,0
2,Kmeans,0.8403,0
2,Kmeans,0.843488,0
2,Kmeans,0.897804,1
2,Kmeans,0.91343,1
2,Kmeans,0.769477,0
2,Kmeans,0.916302,1
2,Kmeans,0.919256,1
2,Kmeans,0.833849,0
2,Kmeans,0.796832,0
2,Kmeans,0.477803,1
2,Kmeans,0.919332,1
2,Kmeans,0.825061,0
2,Kmeans,0.884748,1
2,Kmeans,0.902809,1
2,Kmeans,0.917875,1
2,Kmeans,0.887857,1
2,Kmeans,0.919313,1
2,Kmeans,0.917864,1
2,Kmeans,0.909555,1
2,Kmeans,0.917904,1
2,Kmeans,0.917606,1
2,Kmeans,0.918177,1
2,Kmeans,0.560035,1
2,Kmeans,0.833097,0
2,Kmeans,0.91396,1
2,Kmeans,0.839618,0
2,Kmeans,0.889742,1
2,Kmeans,0.557337,1
2,Kmeans,0.754604,1
2,Kmeans,0.915115,1
2,Kmeans,0.867725,1
2,Kmeans,0.872285,1
2,Kmeans,0.779738,0
2,Kmeans,0.841881,0
2,Kmeans,0.917382,1
2,Kmeans,0.908121,1
2,Kmeans,0.889176,1
2,Kmeans,0.837246,0
2,Kmeans,0.863047,1
2,Kmeans,0.463256,1
2,Kmeans,0.919174,1
2,Kmeans,0.825513,0
2,Kmeans,0.918422,1
2,Kmeans,0.919012,1
2,Kmeans,0.735463,0
2,Kmeans,0.900822,1
2,Kmeans,0.906381,1
2,Kmeans,0.849467,0
2,Kmeans,0.918339,1
2,Kmeans,0.918869,1
2,Kmeans,0.841517,0
2,Kmeans,0.816877,0
2,Kmeans,0.282423,0
2,Kmeans,0.918631,1
2,Kmeans,0.900029,1
2,Kmeans,0.79869,0
2,Kmeans,0.850353,0
2,Kmeans,0.893705,1
2,Kmeans,0.806717,0
2,Kmeans,0.830419,0
2,Kmeans,0.882378,1
2,Kmeans,0.839947,0
2,Kmeans,0.917534,1
2,Kmeans,0.909369,1
2,Kmeans,0.8505,0
2,Kmeans,0.919303,1
2,Kmeans,0.848458,0
2,Kmeans,0.918364,1
2,Kmeans,0.896277,1
2,Kmeans,0.317541,0
2,Kmeans,0.835271,0
2,Kmeans,0.820529,0
2,Kmeans,0.917191,1
2,Kmeans,0.919327,1
2,Kmeans,0.804478,0
2,Kmeans,0.610569,0
2,Kmeans,0.917313,1
2,Kmeans,0.913912,1
2,Kmeans,0.917336,1
2,Kmeans,0.91185,1
2,Kmeans,0.560451,1
2,Kmeans,0.792072,0
2,Kmeans,0.883466,1
2,Kmeans,0.849772,0
2,Kmeans,0.898687,1
2,Kmeans,0.683128,0
2,Kmeans,0.917927,1
2,Kmeans,0.869312,1
2,Kmeans,0.91207,1
2,Kmeans,0.296139,0
2,Kmeans,0.843099,0
2,Kmeans,0.534399,1
2,Kmeans,0.853104,1
2,Kmeans,0.839089,0
2,Kmeans,0.916828,1
2,Kmeans,0.843577,0
2,Kmeans,0.702164,0
2,Kmeans,0.916116,1
2,Kmeans,0.822778,0
2,Kmeans,0.81493,0
2,Kmeans,0.534335,1
2,Kmeans,0.903238,1
2,Kmeans,0.863812,1
2,Kmeans,0.573235,1
2,Kmeans,0.32505,0
2,Kmeans,0.916982,1
2,Kmeans,0.85006,0
2,Kmeans,0.894066,1
2,Kmeans,0.808297,0
2,Kmeans,0.850173,0
2,Kmeans,0.870426,1
2,Kmeans,0.8545,1
2,Kmeans,0.550566,1
2,Kmeans,0.917563,1
2,Kmeans,0.858083,1
2,Kmeans,0.918494,1
2,Kmeans,0.245306,0
2,Kmeans,0.898987,1
2,Kmeans,0.901246,1
2,Kmeans,0.872213,1
2,Kmeans,0.579937,1
2,Kmeans,0.912892,1
2,Kmeans,0.554232,1
2,Kmeans,0.918647,1
2,Kmeans,0.823061,0
2,Kmeans,0.853992,1
2,Kmeans,0.539741,1
2,Kmeans,0.843532,0
2,Kmeans,0.881714,1
2,Kmeans,0.827155,0
2,Kmeans,0.847506,0
2,Kmeans,0.905696,1
2,Kmeans,0.847069,0
2,Kmeans,0.814898,0
2,Kmeans,0.90821,1
2,Kmeans,0.903627,1
2,Kmeans,0.901102,1
2,Kmeans,0.479222,1
2,Kmeans,0.91933,1
2,Kmeans,0.542993,1
2,Kmeans,0.916753,1
2,Kmeans,0.465447,1
2,Kmeans,0.912958,1
2,Kmeans,0.895311,1
2,Kmeans,0.505084,1
2,Kmeans,0.91435,1
2,Kmeans,0.827141,0
2,Kmeans,0.873152,1
2,Kmeans,0.821221,0
2,Kmeans,0.843431,0
2,Kmeans,0.793925,0
2,Kmeans,0.849889,0
2,Kmeans,0.916993,1
2,Kmeans,0.901759,1
2,Kmeans,0.868429,1
2,Kmeans,0.834289,0
2,Kmeans,0.849957,0
2,Kmeans,0.892347,1
2,Kmeans,0.919277,1
2,Kmeans,0.896939,1
2,Kmeans,0.849338,0
2,Kmeans,0.914702,1
2,Kmeans,0.261194,1
2,Kmeans,0.919332,1
2,Kmeans,0.896974,1
2,Kmeans,0.837739,0
2,Kmeans,0.452158,1
2,Kmeans,0.899221,1
2,Kmeans,0.918981,1
2,Kmeans,0.498182,1
2,Kmeans,0.848105,0
2,Kmeans,0.81566,0
2,Kmeans,0.912084,1
2,Kmeans,0.826806,0
2,Kmeans,0.884117,1
2,Kmeans,0.850439,0
2,Kmeans,0.846741,0
2,Kmeans,0.838138,0
2,Kmeans,0.849948,1
2,Kmeans,0.917208,1
2,Kmeans,0.911519,1
2,Kmeans,0.889177,1
2,Kmeans,0.527708,1
2,Kmeans,0.918537,1
2,Kmeans,0.917972,1
2,Kmeans,0.450885,1
2,Kmeans,0.915945,1
2,Kmeans,0.907537,1
2,Kmeans,0.824911,0
2,Kmeans,0.881625,1
2,Kmeans,0.902703,1
2,Kmeans,0.564404,1
2,Kmeans,0.919251,1
2,Kmeans,0.868563,1
2,Kmeans,0.824656,0
2,Kmeans,0.918733,1
2,Kmeans,0.916946,1
2,Kmeans,0.807931,0
2,Kmeans,0.912669,1
2,Kmeans,0.341754,0
2,Kmeans,0.808318,0
2,Kmeans,0.917236,1
2,Kmeans,0.907268,1
2,Kmeans,0.789704,0
2,Kmeans,0.79722,0
2,Kmeans,0.906356,1
2,Kmeans,0.907996,1
2,Kmeans,0.570371,0
2,Kmeans,0.917804,1
2,Kmeans,0.911881,1
2,Kmeans,0.897713,1
2,Kmeans,0.83413,0
2,Kmeans,0.832754,0
2,Kmeans,0.193111,0
2,Kmeans,0.909642,1
2,Kmeans,0.113509,0
2,Kmeans,0.804088,0
2,Kmeans,0.917114,1
2,Kmeans,0.89575,1
2,Kmeans,0.540086,1
2,Kmeans,0.850173,0
2,Kmeans,0.91868,1
2,Kmeans,0.914996,1
2,Kmeans,0.895566,1
2,Kmeans,0.911775,1
2,Kmeans,0.918717,1
2,Kmeans,0.8769,1
2,Kmeans,0.918836,1
2,Kmeans,0.553386,1
2,Kmeans,0.791045,0
2,Kmeans,0.477767,1
2,Kmeans,0.882901,1
2,Kmeans,0.914165,1
2,Kmeans,0.762052,0
2,Kmeans,0.899307,1
2,Kmeans,0.808317,1
2,Kmeans,0.873389,1
2,Kmeans,0.467623,1
2,Kmeans,0.841944,0
2,Kmeans,0.91861,1
2,Kmeans,0.919161,1
2,Kmeans,0.919246,1
2,Kmeans,0.919085,1
2,Kmeans,0.848055,0
2,Kmeans,0.904479,1
2,Kmeans,0.913284,1
2,Kmeans,0.818274,0
2,Kmeans,0.916064,1
2,Kmeans,0.904903,1
2,Kmeans,0.918871,1
2,Kmeans,0.913474,1
2,Kmeans,0.915055,1
2,Kmeans,0.866305,1
2,Kmeans,0.9192,1
2,Kmeans,0.27127,0
2,Kmeans,0.919317,1
2,Kmeans,0.915392,1
2,Kmeans,0.918967,1
2,Kmeans,0.457254,1
2,Kmeans,0.918611,1
2,Kmeans,0.849597,0
2,Kmeans,0.903522,1
2,Kmeans,0.818425,0
2,Kmeans,0.902209,1
2,Kmeans,0.576145,1
2,Kmeans,0.910835,1
2,Kmeans,0.908377,1
2,Kmeans,0.885735,1
2,Kmeans,0.906306,1
2,Kmeans,0.908753,1
2,Kmeans,0.918802,1
2,Kmeans,0.461598,1
2,Kmeans,0.902463,1
2,Kmeans,0.8385,0
2,Kmeans,0.818481,0
2,Kmeans,0.917964,1
2,Kmeans,0.919262,1
2,Kmeans,0.912182,1
2,Kmeans,0.906216,1
2,Kmeans,0.898093,1
2,Kmeans,0.919308,1
2,Kmeans,0.917983,1
2,Kmeans,0.822987,0
2,Kmeans,0.919002,1
2,Kmeans,0.841126,0
2,Kmeans,0.847014,0
2,Kmeans,0.911718,1
2,Kmeans,0.917701,1
2,Kmeans,0.918122,1
2,Kmeans,0.917074,1
2,Kmeans,0.88873,1
2,Kmeans,0.824875,0
2,Kmeans,0.840994,0
2,Kmeans,0.726134,0
2,Kmeans,0.8925,1
2,Kmeans,0.26642,0
2,Kmeans,0.741746,0
2,Kmeans,0.916185,1
2,Kmeans,0.906838,1
2,Kmeans,0.894998,1
2,Kmeans,0.833895,0
2,Kmeans,0.896215,1
2,Kmeans,0.793547,0
2,Kmeans,0.798266,0
2,Kmeans,0.861077,1
2,Kmeans,0.919332,1
2,Kmeans,0.874841,1
2,Kmeans,0.847697,0
2,Kmeans,0.739536,0
2,Kmeans,0.898457,1
2,Kmeans,0.916391,1
2,Kmeans,0.915988,1
2,Kmeans,0.903557,1
2,Kmeans,0.861179,1
2,Kmeans,0.836385,0
2,Kmeans,0.80845,0
2,Kmeans,0.919079,1
2,Kmeans,0.862009,1
2,Kmeans,0.897701,1
2,Kmeans,0.847543,0
2,Kmeans,0.919318,1
2,Kmeans,0.9159,1
2,Kmeans,0.809741,0
2,Kmeans,0.91817,1
2,Kmeans,0.915374,1
2,Kmeans,0.458085,1
2,Kmeans,0.825006,0
2,Kmeans,0.888007,1
2,Kmeans,0.808683,0
2,Kmeans,0.917137,1
2,Kmeans,0.485308,1
2,Kmeans,0.847586,0
2,Kmeans,0.83323,0
2,Kmeans,0.911382,1
2,Kmeans,0.901788,1
2,Kmeans,0.81259,0
2,Kmeans,0.895816,1
2,Kmeans,0.843812,0
2,Kmeans,0.919321,1
2,Kmeans,0.896564,1
2,Kmeans,0.881798,1
2,Kmeans,0.884316,1
2,Kmeans,0.881121,1
2,Kmeans,0.914477,1
2,Kmeans,0.82453,0
2,Kmeans,0.502909,1
2,Kmeans,0.817896,0
2,Kmeans,0.88611,1
2,Kmeans,0.882905,1
2,Kmeans,0.908653,1
2,Kmeans,0.882682,1
2,Kmeans,0.695502,0
2,Kmeans,0.9193,1
2,Kmeans,0.820134,1
2,Kmeans,0.905782,1
2,Kmeans,0.84894,0
2,Kmeans,0.918497,1
2,Kmeans,0.90708,1
2,Kmeans,0.91519,1
2,Kmeans,0.21974,0
2,Kmeans,0.839924,0
2,Kmeans,0.918404,1
2,Kmeans,0.799869,0
2,Kmeans,0.917429,1
2,Kmeans,0.841226,0
2,Kmeans,0.567899,1
2,Kmeans,0.899575,1
2,Kmeans,0.873778,1
2,Kmeans,0.906014,1
2,Kmeans,0.910939,1
2,Kmeans,0.868033,1
2,Kmeans,0.842871,0
2,Kmeans,0.827764,0
2,Kmeans,0.706756,0
2,Kmeans,0.778637,0
2,Kmeans,0.82415,0
2,Kmeans,0.825281,0
2,Kmeans,0.902634,1
2,Kmeans,0.518271,1
2,Kmeans,0.918728,1
2,Kmeans,0.282074,0
2,Kmeans,0.806343,0
2,Kmeans,0.897101,1
2,Kmeans,0.847745,0
2,Kmeans,0.916843,1
2,Kmeans,0.49195,1
2,Kmeans,0.850335,0
2,Kmeans,0.918428,1
2,Kmeans,0.636264,0
2,Kmeans,0.918884,1
2,Kmeans,0.848898,0
2,Kmeans,0.845989,0
2,Kmeans,0.918522,1
2,Kmeans,0.850478,0
2,Kmeans,0.846933,0
2,Kmeans,0.883844,1
2,Kmeans,0.809396,0
2,Kmeans,0.908941,1
2,Kmeans,0.898301,1
2,Kmeans,0.486862,1
2,Kmeans,0.44245,1
2,Kmeans,0.818123,0
2,Kmeans,0.808176,0
2,Kmeans,0.919009,1
2,Kmeans,0.848997,0
2,Kmeans,0.916886,1
2,Kmeans,0.849659,0
2,Kmeans,0.845135,0
2,Kmeans,0.83884,0
2,Kmeans,0.919226,1
2,Kmeans,0.838389,0
2,Kmeans,0.830475,0
2,Kmeans,0.856472,1
2,Kmeans,0.917847,1
2,Kmeans,0.915392,1
2,Kmeans,0.896913,1
2,Kmeans,0.897532,1
2,Kmeans,0.901602,1
2,Kmeans,0.58082,1
2,Kmeans,0.812509,0
2,Kmeans,0.669861,0
2,Kmeans,0.833773,0
2,Kmeans,0.469702,1
2,Kmeans,0.883605,1
2,Kmeans,0.911819,1
2,Kmeans,0.91548,1
2,Kmeans,0.569929,1
2,Kmeans,0.847064,0
2,Kmeans,0.827652,0
2,Kmeans,0.823444,0
2,Kmeans,0.918341,1
2,Kmeans,0.909973,1
2,Kmeans,0.91926,1
2,Kmeans,0.900004,1
2,Kmeans,0.814619,0
2,Kmeans,0.918687,1
2,Kmeans,0.917492,1
2,Kmeans,0.716521,1
2,Kmeans,0.915492,1
2,Kmeans,0.832689,0
2,Kmeans,0.826807,0
2,Kmeans,0.777525,0
2,Kmeans,0.839341,0
2,Kmeans,0.919315,1
2,Kmeans,0.904644,1
2,Kmeans,0.850334,0
2,Kmeans,0.847666,0
2,Kmeans,0.919316,1
2,Kmeans,0.892568,1
2,Kmeans,0.832004,0
2,Kmeans,0.838846,1
2,Kmeans,0.705083,0
2,Kmeans,0.807818,0
2,Kmeans,0.919298,1
2,Kmeans,0.481042,1
2,Kmeans,0.898087,1
2,Kmeans,0.918702,1
2,Kmeans,0.908002,1
2,Kmeans,0.840199,0
2,Kmeans,0.913808,1
2,Kmeans,0.788979,0
2,Kmeans,0.835672,0
2,Kmeans,0.891864,1
2,Kmeans,0.849383,0
2,Kmeans,0.821871,0
2,Kmeans,0.848454,0
2,Kmeans,0.845916,0
2,Kmeans,0.740028,0
2,Kmeans,0.32385,0
2,Kmeans,0.916891,1
2,Kmeans,0.793488,1
2,Kmeans,0.797182,0
2,Kmeans,0.919325,1
2,Kmeans,0.81634,0
2,Kmeans,0.835304,0
2,Kmeans,0.849995,0
2,Kmeans,0.919145,1
2,Kmeans,0.919296,1
2,Kmeans,0.8675,1
2,Kmeans,0.909611,1
2,Kmeans,0.841562,0
2,Kmeans,0.906364,1
2,Kmeans,0.919326,1
2,Kmeans,0.822335,1
2,Kmeans,0.875005,1
2,Kmeans,0.861119,1
2,Kmeans,0.811756,0
2,Kmeans,0.919291,1
2,Kmeans,0.840456,0
2,Kmeans,0.90874,1
2,Kmeans,0.919311,1
2,Kmeans,0.904199,1
2,Kmeans,0.903248,1
2,Kmeans,0.809234,0
2,Kmeans,0.847543,0
2,Kmeans,0.91845,1
2,Kmeans,0.899787,1
2,Kmeans,0.709809,0
2,Kmeans,0.900347,1
2,Kmeans,0.347811,0
2,Kmeans,0.811907,0
2,Kmeans,0.764518,0
2,Kmeans,0.903795,1
2,Kmeans,0.905827,1
2,Kmeans,0.919263,1
2,Kmeans,0.840082,0
2,Kmeans,0.902575,1
2,Kmeans,0.630008,1
2,Kmeans,0.881612,1
2,Kmeans,0.831828,0
2,Kmeans,0.532438,1
2,Kmeans,0.837039,0
2,Kmeans,0.445059,1
2,Kmeans,0.822405,0
2,Kmeans,0.17753,0
2,Kmeans,0.914285,1
2,Kmeans,0.919104,1
2,Kmeans,0.840006,0
2,Kmeans,0.2943,0
2,Kmeans,0.897249,1
2,Kmeans,0.824406,0
2,Kmeans,0.84755,0
2,Kmeans,0.537734,1
2,Kmeans,0.824543,0
2,Kmeans,0.537239,1
2,Kmeans,0.8245,0
2,Kmeans,0.86845,1
2,Kmeans,0.917662,1
2,Kmeans,0.911987,1
2,Kmeans,0.918416,1
2,Kmeans,0.918428,1
2,Kmeans,0.901982,1
2,Kmeans,0.794899,0
2,Kmeans,0.864517,1
2,Kmeans,0.902248,1
2,Kmeans,0.918076,1
2,Kmeans,0.887248,1
2,Kmeans,0.843324,0
2,Kmeans,0.806247,0
2,Kmeans,0.521618,1
2,Kmeans,0.919309,1
2,Kmeans,0.455352,1
2,Kmeans,0.919192,1
2,Kmeans,0.917029,1
2,Kmeans,0.781523,0
2,Kmeans,0.836471,0
2,Kmeans,0.919126,1
2,Kmeans,0.604755,1
2,Kmeans,0.909229,1
2,Kmeans,0.849741,0
2,Kmeans,0.85033,0
2,Kmeans,0.850448,0
2,Kmeans,0.913479,1
2,Kmeans,0.906097,1
2,Kmeans,0.819492,0
2,Kmeans,0.803073,0
2,Kmeans,0.862371,1
2,Kmeans,0.903407,1
2,Kmeans,0.902083,1
2,Kmeans,0.741348,0
2,Kmeans,0.919113,1
2,Kmeans,0.919048,1
2,Kmeans,0.914403,1
2,Kmeans,0.486937,1
2,Kmeans,0.840299,0
2,Kmeans,0.861426,1
2,Kmeans,0.84094,0
2,Kmeans,0.324403,0
2,Kmeans,0.907742,1
2,Kmeans,0.818103,0
2,Kmeans,0.171782,0
2,Kmeans,0.912144,1
2,Kmeans,0.918084,1
2,Kmeans,0.86805,1
2,Kmeans,0.841735,0
2,Kmeans,0.915706,1
2,Kmeans,0.823348,0
2,Kmeans,0.754298,0
2,Kmeans,0.913003,1
2,Kmeans,0.919228,1
2,Kmeans,0.910056,1
2,Kmeans,0.781232,1
2,Kmeans,0.849661,0
2,Kmeans,0.913912,1
2,Kmeans,0.908857,1
2,Kmeans,0.797441,0
2,Kmeans,0.810512,0
2,Kmeans,0.897817,1
2,Kmeans,0.831381,0
2,Kmeans,0.474206,1
2,Kmeans,0.793765,0
2,Kmeans,0.838562,0
2,Kmeans,0.822464,0
2,Kmeans,0.918779,1
2,Kmeans,0.91902,1
2,Kmeans,0.84213,0
2,Kmeans,0.901386,1
2,Kmeans,0.799056,0
2,Kmeans,0.836271,0
2,Kmeans,0.917809,1
2,Kmeans,0.849748,0
2,Kmeans,0.825408,0
2,Kmeans,0.887463,1
2,Kmeans,0.918993,1
2,Kmeans,0.916934,1
2,Kmeans,0.912996,1
2,Kmeans,0.868161,1
2,Kmeans,0.236962,0
2,Kmeans,0.919085,1
2,Kmeans,0.918708,1
2,Kmeans,0.862537,1
2,Kmeans,0.823864,0
2,Kmeans,0.899519,1
2,Kmeans,0.898165,1
2,Kmeans,0.916508,1
2,Kmeans,0.84543,0
2,Kmeans,0.820611,0
2,Kmeans,0.862488,1
2,Kmeans,0.868262,1
2,Kmeans,0.824402,0
2,Kmeans,0.917293,1
2,Kmeans,0.906066,1
2,Kmeans,0.465832,1
2,Kmeans,0.900361,1
2,Kmeans,0.840141,0
2,Kmeans,0.906323,1
2,Kmeans,0.836,0
2,Kmeans,0.839506,0
2,Kmeans,0.832893,0
2,Kmeans,0.841894,0
2,Kmeans,0.806865,0
2,Kmeans,0.917412,1
2,Kmeans,0.89588,1
2,Kmeans,0.870639,1
2,Kmeans,0.819097,0
2,Kmeans,0.805038,0
2,Kmeans,0.853753,1
2,Kmeans,0.918349,1
2,Kmeans,0.918803,1
2,Kmeans,0.850196,0
2,Kmeans,0.919311,1
2,Kmeans,0.900791,1
2,Kmeans,0.86622,1
2,Kmeans,0.91765,1
2,Kmeans,0.880334,1
2,Kmeans,0.807304,0
2,Kmeans,0.900771,1
2,Kmeans,0.918194,1
2,Kmeans,0.918966,1
2,Kmeans,0.567206,1
2,Kmeans,0.906368,1
2,Kmeans,0.797396,0
2,Kmeans,0.8505,0
2,Kmeans,0.744808,0
2,Kmeans,0.813905,0
2,Kmeans,0.848433,1
2,Kmeans,0.915149,1
2,Kmeans,0.809032,0
2,Kmeans,0.833773,0
2,Kmeans,0.917716,1
2,Kmeans,0.919047,1
2,Kmeans,0.841226,0
2,Kmeans,0.919115,1
2,Kmeans,0.912262,1
2,Kmeans,0.864913,1
2,Kmeans,0.913711,1
2,Kmeans,0.919033,1
2,Kmeans,0.870331,1
2,Kmeans,0.706945,0
2,Kmeans,0.91904,1
2,Kmeans,0.917389,1
2,Kmeans,0.918139,1
2,Kmeans,0.773843,0
2,Kmeans,0.461563,1
2,Kmeans,0.849181,0
2,Kmeans,0.917447,1
2,Kmeans,0.909925,1
2,Kmeans,0.850442,0
2,Kmeans,0.915029,1
2,Kmeans,0.865459,1
2,Kmeans,0.842657,0
2,Kmeans,0.90259,1
2,Kmeans,0.87181,1
