k,type,score,label
2,Kmeans,0.865674,0
2,Kmeans,0.842817,0
2,Kmeans,0.885247,0
2,Kmeans,0.879739,0
2,Kmeans,0.838935,0
2,Kmeans,0.83287,0
2,Kmeans,0.880522,0
2,Kmeans,0.86957,0
2,Kmeans,0.808306,0
2,Kmeans,0.861731,0
2,Kmeans,0.825756,1
2,Kmeans,0.831498,0
2,Kmeans,0.850735,0
2,Kmeans,0.846873,0
2,Kmeans,0.895944,0
2,Kmeans,0.876072,0
2,Kmeans,0.798181,0
2,Kmeans,0.889468,0
2,Kmeans,0.883236,0
2,Kmeans,0.815107,0
2,Kmeans,0.848401,0
2,Kmeans,0.886023,0
2,Kmeans,0.878788,0
2,Kmeans,0.80961,0
2,Kmeans,0.815107,0
2,Kmeans,0.82503,0
2,Kmeans,0.688532,0
2,Kmeans,0.881359,0
2,Kmeans,0.360393,0
2,Kmeans,0.867779,0
2,Kmeans,0.832135,0
2,Kmeans,0.813241,0
2,Kmeans,0.892414,0
2,Kmeans,0.874403,0
2,Kmeans,0.83117,0
2,Kmeans,0.889356,0
2,Kmeans,0.893953,0
2,Kmeans,0.896327,0
2,Kmeans,0.861941,0
2,Kmeans,0.889503,0
2,Kmeans,0.846873,0
2,Kmeans,0.865121,0
2,Kmeans,0.854809,0
2,Kmeans,0.81138,0
2,Kmeans,0.881102,0
2,Kmeans,0.890096,0
2,Kmeans,0.892,0
2,Kmeans,0.884484,0
2,Kmeans,0.883876,0
2,Kmeans,0.838426,0
2,Kmeans,0.873084,0
2,Kmeans,0.895944,0
2,Kmeans,0.82503,0
2,Kmeans,0.893047,0
2,Kmeans,0.784214,0
2,Kmeans,0.837232,0
2,Kmeans,0.886691,0
2,Kmeans,0.862629,0
2,Kmeans,0.874277,0
2,Kmeans,0.888075,0
2,Kmeans,0.878788,0
2,Kmeans,0.882593,0
2,Kmeans,0.82503,0
2,Kmeans,0.896979,0
2,Kmeans,0.853034,0
2,Kmeans,0.827012,0
2,Kmeans,0.887329,0
2,Kmeans,0.84921,0
2,Kmeans,0.830275,0
2,Kmeans,0.798181,0
2,Kmeans,0.896843,0
2,Kmeans,0.896431,0
2,Kmeans,0.894905,0
2,Kmeans,0.831498,0
2,Kmeans,0.896774,0
2,Kmeans,0.88848,0
2,Kmeans,0.888195,0
2,Kmeans,0.887982,0
2,Kmeans,0.877609,0
2,Kmeans,0.86458,0
2,Kmeans,0.821785,0
2,Kmeans,0.895944,0
2,Kmeans,0.886142,0
2,Kmeans,0.840677,0
2,Kmeans,0.827736,0
2,Kmeans,0.858984,0
2,Kmeans,0.883876,0
2,Kmeans,0.871656,0
2,Kmeans,0.854809,0
2,Kmeans,0.675703,0
2,Kmeans,0.806692,0
2,Kmeans,0.82268,0
2,Kmeans,0.800641,0
2,Kmeans,0.895487,0
2,Kmeans,0.89203,0
2,Kmeans,0.827267,0
2,Kmeans,0.830849,0
2,Kmeans,0.889356,0
2,Kmeans,0.823173,0
2,Kmeans,0.872644,0
2,Kmeans,0.862629,0
2,Kmeans,0.858414,0
2,Kmeans,0.698906,0
2,Kmeans,0.867265,0
2,Kmeans,0.837232,0
2,Kmeans,0.879794,0
2,Kmeans,0.877867,0
2,Kmeans,0.891111,0
2,Kmeans,0.789325,0
2,Kmeans,0.878788,0
2,Kmeans,0.862629,0
2,Kmeans,0.875023,0
2,Kmeans,0.886023,0
2,Kmeans,0.887329,0
2,Kmeans,0.808306,0
2,Kmeans,0.891334,0
2,Kmeans,0.871194,0
2,Kmeans,0.888809,0
2,Kmeans,0.887104,0
2,Kmeans,0.751482,0
2,Kmeans,0.895944,0
2,Kmeans,0.883696,0
2,Kmeans,0.837125,0
2,Kmeans,0.893047,0
2,Kmeans,0.820286,0
2,Kmeans,0.820286,0
2,Kmeans,0.896697,0
2,Kmeans,0.833494,0
2,Kmeans,0.88579,0
2,Kmeans,0.841413,0
2,Kmeans,0.892,0
2,Kmeans,0.876807,0
2,Kmeans,0.895944,0
2,Kmeans,0.86458,0
2,Kmeans,0.879794,0
2,Kmeans,0.865121,0
2,Kmeans,0.890547,0
2,Kmeans,0.888899,0
2,Kmeans,0.890066,0
2,Kmeans,0.865817,0
2,Kmeans,0.856249,0
2,Kmeans,0.86957,0
2,Kmeans,0.83117,0
2,Kmeans,0.875023,0
2,Kmeans,0.843805,0
2,Kmeans,0.843401,0
2,Kmeans,0.843195,0
2,Kmeans,0.896697,0
2,Kmeans,0.872644,0
2,Kmeans,0.87213,0
2,Kmeans,0.895392,0
2,Kmeans,0.804039,0
2,Kmeans,0.88682,0
2,Kmeans,0.895901,0
2,Kmeans,0.893953,0
2,Kmeans,0.86173,0
2,Kmeans,0.648215,0
2,Kmeans,0.894905,0
2,Kmeans,0.870373,0
2,Kmeans,0.896902,0
2,Kmeans,0.817699,0
2,Kmeans,0.86458,0
2,Kmeans,0.870434,0
2,Kmeans,0.784214,0
2,Kmeans,0.891334,0
2,Kmeans,0.886513,0
2,Kmeans,0.835417,0
2,Kmeans,0.879794,0
2,Kmeans,0.844882,0
2,Kmeans,0.87063,0
2,Kmeans,0.887104,0
2,Kmeans,0.896795,0
2,Kmeans,0.879152,0
2,Kmeans,0.815107,0
2,Kmeans,0.874657,0
2,Kmeans,0.88865,0
2,Kmeans,0.886691,0
2,Kmeans,0.893823,0
2,Kmeans,0.868323,0
2,Kmeans,0.812404,0
2,Kmeans,0.812404,0
2,Kmeans,0.87777,0
2,Kmeans,0.864808,0
2,Kmeans,0.890066,0
2,Kmeans,0.895966,0
2,Kmeans,0.859641,0
2,Kmeans,0.88848,0
2,Kmeans,0.806692,0
2,Kmeans,0.894734,0
2,Kmeans,0.891334,0
2,Kmeans,0.851184,0
2,Kmeans,0.896431,0
2,Kmeans,0.834656,0
2,Kmeans,0.864026,0
2,Kmeans,0.878595,0
2,Kmeans,0.876148,0
2,Kmeans,0.651342,0
2,Kmeans,0.892414,0
2,Kmeans,0.867265,0
2,Kmeans,0.866529,0
2,Kmeans,0.823115,0
2,Kmeans,0.892,0
2,Kmeans,0.657567,0
2,Kmeans,0.880581,0
2,Kmeans,0.863902,0
2,Kmeans,0.85871,0
2,Kmeans,0.819765,0
2,Kmeans,0.867325,0
2,Kmeans,0.82151,0
2,Kmeans,0.889692,0
2,Kmeans,0.82268,0
2,Kmeans,0.850602,0
2,Kmeans,0.887882,0
2,Kmeans,0.800694,0
2,Kmeans,0.896902,0
2,Kmeans,0.876626,0
2,Kmeans,0.863335,0
2,Kmeans,0.803198,0
2,Kmeans,0.887104,0
2,Kmeans,0.876044,0
2,Kmeans,0.86173,0
2,Kmeans,0.891017,0
2,Kmeans,0.837125,0
2,Kmeans,0.841413,0
2,Kmeans,0.896918,0
2,Kmeans,0.834288,0
2,Kmeans,0.851194,0
2,Kmeans,0.50316,0
2,Kmeans,0.840677,0
2,Kmeans,0.88682,0
2,Kmeans,0.745257,0
2,Kmeans,0.893953,0
2,Kmeans,0.859641,0
2,Kmeans,0.882461,0
2,Kmeans,0.893352,0
2,Kmeans,0.880736,0
2,Kmeans,0.859641,0
2,Kmeans,0.896918,0
2,Kmeans,0.83117,0
2,Kmeans,0.869476,0
2,Kmeans,0.83678,0
2,Kmeans,0.87732,0
2,Kmeans,0.891334,0
2,Kmeans,0.888613,0
2,Kmeans,0.895677,0
2,Kmeans,0.886691,0
2,Kmeans,0.889503,0
2,Kmeans,0.862629,0
2,Kmeans,0.80961,0
2,Kmeans,0.807995,0
2,Kmeans,0.883696,0
2,Kmeans,0.825877,0
2,Kmeans,0.843195,0
2,Kmeans,0.889468,0
2,Kmeans,0.881102,0
2,Kmeans,0.871194,0
2,Kmeans,0.890484,0
2,Kmeans,0.850618,0
2,Kmeans,0.861885,0
2,Kmeans,0.865121,0
2,Kmeans,0.887906,0
2,Kmeans,0.838426,0
2,Kmeans,0.848452,0
2,Kmeans,0.890812,0
2,Kmeans,0.886142,0
2,Kmeans,0.679275,0
2,Kmeans,0.88789,0
2,Kmeans,0.885054,0
2,Kmeans,0.747436,0
2,Kmeans,0.896327,0
2,Kmeans,0.777843,0
2,Kmeans,0.820391,1
2,Kmeans,0.896917,0
2,Kmeans,0.888075,0
2,Kmeans,0.886142,0
2,Kmeans,0.887498,0
2,Kmeans,0.896795,0
2,GMM,0.675543,1
2,GMM,0.521303,1
2,GMM,0.716324,1
2,GMM,0.697497,1
2,GMM,0.777211,1
2,GMM,0.471751,1
2,GMM,0.109419,0
2,GMM,0.759247,1
2,GMM,0.442605,1
2,GMM,0.760101,1
2,GMM,0.789191,1
2,GMM,0.790004,1
2,GMM,0.789699,1
2,GMM,0.657635,1
2,GMM,0.772601,1
2,GMM,0.779568,1
2,GMM,0.768104,1
2,GMM,0.773577,1
2,GMM,-0.345769,0
2,GMM,-0.290804,0
2,GMM,0.78191,1
2,GMM,-0.090459,0
2,GMM,0.755407,1
2,GMM,0.56446,1
2,GMM,0.715336,1
2,GMM,0.480089,1
2,GMM,0.771455,1
2,GMM,0.543316,1
2,GMM,0.734677,1
2,GMM,-0.407434,0
2,GMM,0.785762,1
2,GMM,0.788505,1
2,GMM,0.78325,1
2,GMM,0.756664,1
2,GMM,0.678739,1
2,GMM,0.772835,1
2,GMM,0.77562,1
2,GMM,0.729696,1
2,GMM,0.790004,1
2,GMM,0.562546,1
2,GMM,0.694363,1
2,GMM,0.712781,1
2,GMM,0.753031,1
2,GMM,0.732254,1
2,GMM,0.763488,1
2,GMM,0.504056,1
2,GMM,0.471751,1
2,GMM,0.548539,1
2,GMM,0.790057,1
2,GMM,0.472844,1
2,GMM,0.612313,1
2,GMM,0.760522,1
2,GMM,0.685936,1
2,GMM,0.773537,1
2,GMM,0.791836,1
2,GMM,0.442605,1
2,GMM,0.763375,1
2,GMM,0.587873,1
2,GMM,0.77641,1
2,GMM,0.739432,1
2,GMM,0.638071,1
2,GMM,0.656433,1
2,GMM,0.713193,1
2,GMM,0.788505,1
2,GMM,0.5933,1
2,GMM,0.596357,1
2,GMM,0.723179,1
2,GMM,0.713623,1
2,GMM,0.771052,1
2,GMM,0.5933,1
2,GMM,0.727365,1
2,GMM,0.769804,1
2,GMM,0.790322,1
2,GMM,0.605172,1
2,GMM,0.666692,1
2,GMM,0.745361,1
2,GMM,0.471147,1
2,GMM,0.760514,1
2,GMM,0.64969,1
2,GMM,0.772601,1
2,GMM,0.711343,1
2,GMM,0.760984,1
2,GMM,0.712781,1
2,GMM,0.734847,1
2,GMM,0.773577,1
2,GMM,0.791369,1
2,GMM,-0.304168,0
2,GMM,0.754446,1
2,GMM,0.578419,1
2,GMM,0.762348,1
2,GMM,0.773537,1
2,GMM,0.767379,1
2,GMM,0.471147,1
2,GMM,0.773117,1
2,GMM,0.790392,1
2,GMM,0.504706,1
2,GMM,0.354421,1
2,GMM,0.787291,1
2,GMM,0.646567,1
2,GMM,0.474112,1
2,GMM,0.01668,0
2,GMM,0.732254,1
2,GMM,0.672894,1
2,GMM,0.463742,1
2,GMM,0.623213,1
2,GMM,0.544329,1
2,GMM,0.504056,1
2,GMM,0.571246,1
2,GMM,0.707613,1
2,GMM,0.762348,1
2,GMM,0.72939,1
2,GMM,0.745278,1
2,GMM,0.65046,1
2,GMM,0.783966,1
2,GMM,0.143799,0
2,GMM,0.687134,1
2,GMM,0.65018,1
2,GMM,0.497355,1
2,GMM,0.791875,1
2,GMM,0.170703,0
2,GMM,0.699072,1
2,GMM,0.783087,1
2,GMM,0.624067,1
2,GMM,0.788017,1
2,GMM,0.785762,1
2,GMM,0.439387,1
2,GMM,0.544329,1
2,GMM,0.78325,1
2,GMM,0.732156,1
2,GMM,0.78191,1
2,GMM,0.758018,1
2,GMM,0.769804,1
2,GMM,0.689652,1
2,GMM,0.732254,1
2,GMM,0.730196,1
2,GMM,0.773117,1
2,GMM,0.674762,1
2,GMM,0.655159,1
2,GMM,0.595697,1
2,GMM,0.730196,1
2,GMM,0.760864,1
2,GMM,0.563447,1
2,GMM,0.694925,1
2,GMM,0.749096,1
2,GMM,0.697497,1
2,GMM,0.472844,1
2,GMM,0.742683,1
2,GMM,0.147421,0
2,GMM,0.579341,1
2,GMM,0.65046,1
2,GMM,0.610628,1
2,GMM,0.790392,1
2,GMM,0.759073,1
2,GMM,0.497355,1
2,GMM,0.759204,1
2,GMM,0.723693,1
2,GMM,0.522631,1
2,GMM,0.599007,1
2,GMM,0.778487,1
2,GMM,0.769902,1
2,GMM,0.504056,1
2,GMM,0.522631,1
2,GMM,0.556662,1
2,GMM,-0.026348,0
2,GMM,0.771593,1
2,GMM,-0.232021,0
2,GMM,0.663278,1
2,GMM,0.690501,1
2,GMM,0.657635,1
2,GMM,0.789699,1
2,GMM,0.717775,1
2,GMM,0.553607,1
2,GMM,0.761154,1
2,GMM,0.789398,1
2,GMM,0.790057,1
2,GMM,0.667479,1
2,GMM,0.783966,1
2,GMM,0.610628,1
2,GMM,0.7458,1
2,GMM,0.623213,1
2,GMM,0.483628,1
2,GMM,0.725132,1
2,GMM,0.786796,1
2,GMM,0.787291,1
2,GMM,0.728665,1
2,GMM,0.768923,1
2,GMM,0.579706,1
2,GMM,0.685936,1
2,GMM,0.790392,1
2,GMM,0.556662,1
2,GMM,0.788505,1
2,GMM,0.452592,1
2,GMM,0.599861,1
2,GMM,0.744668,1
2,GMM,0.73186,1
2,GMM,0.686081,1
2,GMM,0.78191,1
2,GMM,0.769902,1
2,GMM,0.767239,1
2,GMM,0.556662,1
2,GMM,0.788017,1
2,GMM,0.727365,1
2,GMM,0.682686,1
2,GMM,0.782922,1
2,GMM,0.710823,1
2,GMM,-0.532325,0
2,GMM,0.497355,1
2,GMM,0.784918,1
2,GMM,0.78127,1
2,GMM,0.791836,1
2,GMM,0.579341,1
2,GMM,0.784939,1
2,GMM,0.743593,1
2,GMM,0.755407,1
2,GMM,0.751022,1
2,GMM,0.765683,1
2,GMM,0.732071,1
2,GMM,0.674762,1
2,GMM,0.790392,1
2,GMM,0.771633,1
2,GMM,0.587873,1
2,GMM,0.679021,1
2,GMM,0.656131,1
2,GMM,0.768923,1
2,GMM,0.706078,1
2,GMM,0.623213,1
2,GMM,-0.024822,0
2,GMM,0.49428,1
2,GMM,0.548539,1
2,GMM,0.474112,1
2,GMM,0.791978,1
2,GMM,0.758929,1
2,GMM,0.56446,1
2,GMM,0.676827,1
2,GMM,0.761154,1
2,GMM,0.581809,1
2,GMM,0.760101,1
2,GMM,0.73186,1
2,GMM,0.728079,1
2,GMM,-0.055745,0
2,GMM,0.661743,1
2,GMM,0.599861,1
2,GMM,0.763375,1
2,GMM,0.760522,1
2,GMM,0.772335,1
2,GMM,0.612786,1
2,GMM,0.769902,1
2,GMM,0.73186,1
2,GMM,0.758018,1
2,GMM,0.778487,1
2,GMM,0.782922,1
2,GMM,0.472844,1
2,GMM,0.788423,1
2,GMM,0.753401,1
2,GMM,0.758375,1
2,GMM,0.772601,1
2,GMM,-0.221578,0
2,GMM,0.790392,1
2,GMM,0.775695,1
2,GMM,0.698145,1
2,GMM,0.788505,1
2,GMM,0.514975,1
2,GMM,0.514975,1
2,GMM,0.78325,1
2,GMM,0.586428,1
2,GMM,0.780658,1
2,GMM,0.572728,1
2,GMM,0.787291,1
2,GMM,0.766758,1
2,GMM,0.790392,1
2,GMM,0.732071,1
2,GMM,0.763375,1
2,GMM,0.7458,1
2,GMM,0.770268,1
2,GMM,0.746621,1
2,GMM,0.773117,1
2,GMM,0.665304,1
2,GMM,0.709855,1
2,GMM,0.697497,1
2,GMM,0.553607,1
2,GMM,0.758018,1
2,GMM,0.624067,1
2,GMM,0.711343,1
2,GMM,0.701967,1
2,GMM,0.78325,1
2,GMM,0.760101,1
2,GMM,0.689652,1
2,GMM,0.790322,1
2,GMM,0.632442,1
2,GMM,0.738059,1
2,GMM,0.778819,1
2,GMM,0.789398,1
2,GMM,0.731244,1
2,GMM,0.036438,0
2,GMM,0.791836,1
2,GMM,0.756214,1
2,GMM,0.787645,1
2,GMM,0.531469,1
2,GMM,0.732071,1
2,GMM,0.756533,1
2,GMM,0.452592,1
2,GMM,0.788423,1
2,GMM,0.779568,1
2,GMM,0.5933,1
2,GMM,0.763375,1
2,GMM,0.603281,1
2,GMM,0.683844,1
2,GMM,0.772601,1
2,GMM,0.788659,1
2,GMM,0.74562,1
2,GMM,0.522631,1
2,GMM,0.744734,1
2,GMM,0.780769,1
2,GMM,0.744668,1
2,GMM,0.768104,1
2,GMM,0.753031,1
2,GMM,0.513474,1
2,GMM,0.513474,1
2,GMM,0.767428,1
2,GMM,0.74464,1
2,GMM,0.773117,1
2,GMM,0.791875,1
2,GMM,0.72939,1
2,GMM,0.743593,1
2,GMM,0.49428,1
2,GMM,0.790004,1
2,GMM,0.788423,1
2,GMM,0.719778,1
2,GMM,0.78127,1
2,GMM,0.694363,1
2,GMM,0.648348,1
2,GMM,0.760871,1
2,GMM,0.695871,1
2,GMM,0.034075,0
2,GMM,0.789699,1
2,GMM,0.661743,1
2,GMM,0.747074,1
2,GMM,0.524981,1
2,GMM,0.787291,1
2,GMM,0.027408,0
2,GMM,0.713193,1
2,GMM,0.739432,1
2,GMM,0.638071,1
2,GMM,0.569804,1
2,GMM,0.749317,1
2,GMM,0.575919,1
2,GMM,0.773537,1
2,GMM,0.548539,1
2,GMM,0.607305,1
2,GMM,0.78025,1
2,GMM,0.505561,1
2,GMM,0.787645,1
2,GMM,0.758733,1
2,GMM,0.672882,1
2,GMM,-0.418302,0
2,GMM,0.772601,1
2,GMM,0.764863,1
2,GMM,0.731244,1
2,GMM,0.779969,1
2,GMM,0.698145,1
2,GMM,0.572728,1
2,GMM,0.786397,1
2,GMM,0.700002,1
2,GMM,0.725664,1
2,GMM,-0.280994,0
2,GMM,0.587873,1
2,GMM,0.738059,1
2,GMM,-0.200482,0
2,GMM,0.789398,1
2,GMM,0.72939,1
2,GMM,0.77562,1
2,GMM,0.790656,1
2,GMM,0.75919,1
2,GMM,0.72939,1
2,GMM,0.786397,1
2,GMM,0.553607,1
2,GMM,0.752748,1
2,GMM,0.692446,1
2,GMM,0.698245,1
2,GMM,0.788423,1
2,GMM,0.773577,1
2,GMM,0.7767,1
2,GMM,0.744668,1
2,GMM,0.783966,1
2,GMM,0.73186,1
2,GMM,0.504056,1
2,GMM,-0.438102,0
2,GMM,0.775695,1
2,GMM,0.534768,1
2,GMM,0.701967,1
2,GMM,0.759204,1
2,GMM,0.725132,1
2,GMM,0.753401,1
2,GMM,0.767379,1
2,GMM,0.624568,1
2,GMM,0.736321,1
2,GMM,0.7458,1
2,GMM,0.7732,1
2,GMM,0.579706,1
2,GMM,0.719278,1
2,GMM,0.785762,1
2,GMM,0.771633,1
2,GMM,-0.006856,0
2,GMM,0.742438,1
2,GMM,0.770379,1
2,GMM,-0.22017,0
2,GMM,0.790057,1
2,GMM,0.399118,1
2,GMM,0.166514,0
2,GMM,0.786584,1
2,GMM,0.78191,1
2,GMM,0.771633,1
2,GMM,0.752205,1
2,GMM,0.788659,1
3,Kmeans,0.607783,1
3,Kmeans,0.623742,0
3,Kmeans,0.651606,1
3,Kmeans,0.314262,0
3,Kmeans,0.668248,1
3,Kmeans,0.573061,0
3,Kmeans,0.712541,2
3,Kmeans,0.681867,1
3,Kmeans,0.652365,0
3,Kmeans,0.711239,1
3,Kmeans,0.609918,1
3,Kmeans,0.70994,1
3,Kmeans,0.709393,1
3,Kmeans,0.585107,1
3,Kmeans,0.69212,1
3,Kmeans,0.731722,1
3,Kmeans,0.364411,1
3,Kmeans,0.679854,1
3,Kmeans,0.531871,0
3,Kmeans,0.486032,0
3,Kmeans,0.731787,1
3,Kmeans,0.452518,0
3,Kmeans,0.222525,1
3,Kmeans,0.656828,0
3,Kmeans,0.664709,1
3,Kmeans,0.634408,0
3,Kmeans,0.482505,1
3,Kmeans,0.606824,0
3,Kmeans,0.689691,1
3,Kmeans,0.014851,0
3,Kmeans,0.728927,1
3,Kmeans,0.721887,1
3,Kmeans,0.593681,1
3,Kmeans,0.495343,1
3,Kmeans,0.616478,1
3,Kmeans,0.721195,1
3,Kmeans,0.722306,1
3,Kmeans,0.675499,1
3,Kmeans,0.70994,1
3,Kmeans,0.668738,0
3,Kmeans,0.637442,1
3,Kmeans,0.660865,1
3,Kmeans,0.678607,1
3,Kmeans,0.457624,1
3,Kmeans,0.714412,1
3,Kmeans,0.67229,0
3,Kmeans,0.573061,0
3,Kmeans,0.666437,0
3,Kmeans,0.682624,1
3,Kmeans,0.662103,0
3,Kmeans,0.586587,0
3,Kmeans,0.567653,1
3,Kmeans,0.015994,0
3,Kmeans,0.663473,1
3,Kmeans,0.687774,1
3,Kmeans,0.652365,0
3,Kmeans,0.705544,1
3,Kmeans,0.653848,0
3,Kmeans,0.45526,1
3,Kmeans,0.690665,1
3,Kmeans,0.55132,0
3,Kmeans,0.575208,1
3,Kmeans,0.182739,0
3,Kmeans,0.721887,1
3,Kmeans,0.624227,0
3,Kmeans,0.205437,0
3,Kmeans,0.535827,1
3,Kmeans,0.649461,1
3,Kmeans,0.396503,1
3,Kmeans,0.624227,0
3,Kmeans,0.62,1
3,Kmeans,0.681386,1
3,Kmeans,0.702154,1
3,Kmeans,0.429013,0
3,Kmeans,0.600011,1
3,Kmeans,0.694762,1
3,Kmeans,0.63405,0
3,Kmeans,0.514177,1
3,Kmeans,0.016596,0
3,Kmeans,0.69212,1
3,Kmeans,0.659391,1
3,Kmeans,0.543626,1
3,Kmeans,0.660865,1
3,Kmeans,0.153784,1
3,Kmeans,0.679854,1
3,Kmeans,0.696115,1
3,Kmeans,0.00027,0
3,Kmeans,0.21591,1
3,Kmeans,0.361587,0
3,Kmeans,0.399823,1
3,Kmeans,0.663473,1
3,Kmeans,0.587598,1
3,Kmeans,0.63405,0
3,Kmeans,0.653606,1
3,Kmeans,0.693251,1
3,Kmeans,0.670661,0
3,Kmeans,0.535045,0
3,Kmeans,0.726009,1
3,Kmeans,0.570752,1
3,Kmeans,0.664542,0
3,Kmeans,0.392422,0
3,Kmeans,0.457624,1
3,Kmeans,0.332863,0
3,Kmeans,0.660819,0
3,Kmeans,0.577832,0
3,Kmeans,0.673222,0
3,Kmeans,0.67229,0
3,Kmeans,0.664874,0
3,Kmeans,0.219162,0
3,Kmeans,0.399823,1
3,Kmeans,0.511749,1
3,Kmeans,0.091678,1
3,Kmeans,0.459852,0
3,Kmeans,0.730834,1
3,Kmeans,0.811862,2
3,Kmeans,0.604185,1
3,Kmeans,0.539454,0
3,Kmeans,0.633022,0
3,Kmeans,0.66689,1
3,Kmeans,0.694174,2
3,Kmeans,0.642709,1
3,Kmeans,0.530839,1
3,Kmeans,0.556094,0
3,Kmeans,0.592487,1
3,Kmeans,0.728927,1
3,Kmeans,0.649121,0
3,Kmeans,0.673222,0
3,Kmeans,0.593681,1
3,Kmeans,0.470947,1
3,Kmeans,0.731787,1
3,Kmeans,0.594253,1
3,Kmeans,0.681386,1
3,Kmeans,0.386893,0
3,Kmeans,0.457624,1
3,Kmeans,0.112524,1
3,Kmeans,0.653606,1
3,Kmeans,0.611076,1
3,Kmeans,0.173006,0
3,Kmeans,0.646089,0
3,Kmeans,0.112524,1
3,Kmeans,0.529601,1
3,Kmeans,0.629663,0
3,Kmeans,0.637022,1
3,Kmeans,0.309428,1
3,Kmeans,0.314262,0
3,Kmeans,0.662103,0
3,Kmeans,0.670148,1
3,Kmeans,0.817617,2
3,Kmeans,0.642695,0
3,Kmeans,0.459852,0
3,Kmeans,0.627001,0
3,Kmeans,0.693251,1
3,Kmeans,0.586504,1
3,Kmeans,0.633022,0
3,Kmeans,0.516034,1
3,Kmeans,0.10078,0
3,Kmeans,0.672793,0
3,Kmeans,0.606815,0
