k,type,score,label
2,Kmeans,0.190557,1
2,Kmeans,0.337575,0
2,Kmeans,0.246919,1
2,Kmeans,0.214022,0
2,Kmeans,0.20038,0
2,Kmeans,0.204751,0
2,Kmeans,0.154155,1
2,Kmeans,0.351696,0
2,Kmeans,0.170101,1
2,Kmeans,0.345054,0
2,Kmeans,0.280369,0
2,Kmeans,0.409278,0
2,Kmeans,0.21808,0
2,Kmeans,0.241922,0
2,Kmeans,0.427875,0
2,Kmeans,0.154268,1
2,Kmeans,0.161007,1
2,Kmeans,0.247597,0
2,Kmeans,0.241014,1
2,Kmeans,0.163588,1
2,Kmeans,0.035741,1
2,Kmeans,0.226927,1
2,Kmeans,0.107646,1
2,Kmeans,0.45968,0
2,Kmeans,0.357778,0
2,Kmeans,0.410988,0
2,Kmeans,0.367597,0
2,Kmeans,0.190042,1
2,Kmeans,0.215689,1
2,Kmeans,0.396147,0
2,Kmeans,0.133567,1
2,Kmeans,0.21536,1
2,Kmeans,0.195442,1
2,Kmeans,0.431683,0
2,Kmeans,0.088334,1
2,Kmeans,0.158148,1
2,Kmeans,0.352849,0
2,Kmeans,0.218924,1
2,Kmeans,0.17665,1
2,Kmeans,0.360975,0
2,Kmeans,0.263609,0
2,Kmeans,0.161192,1
2,Kmeans,0.463986,0
2,Kmeans,0.436164,0
2,Kmeans,0.417475,0
2,Kmeans,0.418495,0
2,Kmeans,0.172548,0
2,Kmeans,0.163644,1
2,Kmeans,0.371962,0
2,Kmeans,0.202683,1
2,Kmeans,0.145916,0
2,Kmeans,0.376492,0
2,Kmeans,0.358067,0
2,Kmeans,0.289535,0
2,Kmeans,0.339551,0
2,Kmeans,0.430658,0
2,Kmeans,0.14112,1
2,Kmeans,0.301988,0
2,Kmeans,0.416315,0
2,Kmeans,0.450542,0
2,Kmeans,0.314427,0
2,Kmeans,0.408156,0
2,Kmeans,0.435463,0
2,Kmeans,0.101459,1
2,Kmeans,0.336397,0
2,Kmeans,0.394521,0
2,Kmeans,0.035932,1
2,Kmeans,0.187471,0
2,Kmeans,0.218886,1
2,Kmeans,0.16445,1
2,Kmeans,0.163698,1
2,Kmeans,0.446825,0
2,Kmeans,0.361312,0
2,Kmeans,0.455468,0
2,Kmeans,0.345693,0
2,Kmeans,0.085032,1
2,Kmeans,0.318859,0
2,Kmeans,0.221515,1
2,Kmeans,0.205434,1
2,Kmeans,0.258972,0
2,Kmeans,0.205654,0
2,Kmeans,0.156606,1
2,Kmeans,0.177186,1
2,Kmeans,0.361156,0
2,Kmeans,0.405731,0
2,Kmeans,0.402863,0
2,Kmeans,0.415734,0
2,Kmeans,0.130757,1
2,Kmeans,0.366781,0
2,Kmeans,0.318218,0
2,Kmeans,0.430096,0
2,Kmeans,0.276258,0
2,Kmeans,0.359464,0
2,Kmeans,0.384177,0
2,Kmeans,0.196614,1
2,Kmeans,0.251947,1
2,Kmeans,0.132854,1
2,Kmeans,0.327668,0
2,Kmeans,0.463627,0
2,Kmeans,0.222549,0
2,Kmeans,0.208899,1
2,Kmeans,0.40037,0
2,Kmeans,0.215656,0
2,Kmeans,0.291043,0
2,Kmeans,0.190148,1
2,Kmeans,0.106833,1
2,Kmeans,0.19889,1
2,Kmeans,0.371671,0
2,Kmeans,0.301366,0
2,Kmeans,0.212431,1
2,Kmeans,0.363585,0
2,Kmeans,0.402492,0
2,Kmeans,0.098365,1
2,Kmeans,0.138414,1
2,Kmeans,0.204208,0
2,Kmeans,0.460427,0
2,Kmeans,0.13612,1
2,Kmeans,0.436073,0
2,Kmeans,0.443946,0
2,Kmeans,0.396059,0
2,Kmeans,0.441028,0
2,Kmeans,0.324246,0
2,Kmeans,0.359344,0
2,Kmeans,0.36131,0
2,Kmeans,0.29294,0
2,Kmeans,0.338928,0
2,Kmeans,0.356339,0
2,Kmeans,0.268403,0
2,Kmeans,0.179647,1
2,Kmeans,0.342471,0
2,Kmeans,-0.001491,1
2,Kmeans,0.33942,0
2,Kmeans,0.24031,0
2,Kmeans,0.078891,0
2,Kmeans,0.444022,0
2,Kmeans,0.336293,0
2,Kmeans,0.450542,0
2,Kmeans,0.24397,1
2,Kmeans,0.199319,1
2,Kmeans,0.466124,0
2,Kmeans,0.454577,0
2,Kmeans,0.45366,0
2,Kmeans,-0.006708,1
2,Kmeans,0.157267,0
2,Kmeans,0.24664,0
2,Kmeans,0.403758,0
2,Kmeans,0.152507,1
2,Kmeans,0.41912,0
2,Kmeans,0.205255,0
2,Kmeans,0.162061,1
2,Kmeans,0.422454,0
2,Kmeans,0.25537,0
2,Kmeans,0.2498,1
2,Kmeans,0.435739,0
2,Kmeans,0.299046,0
2,Kmeans,0.165637,1
2,Kmeans,0.14086,1
2,Kmeans,0.199466,0
2,Kmeans,0.264929,0
2,Kmeans,0.350943,0
2,Kmeans,0.169884,1
2,Kmeans,0.03839,1
2,Kmeans,0.424008,0
2,Kmeans,0.175439,1
2,Kmeans,0.22529,1
2,Kmeans,0.295866,0
2,Kmeans,0.178657,1
2,Kmeans,0.403285,0
2,Kmeans,0.240616,0
2,Kmeans,0.079435,1
2,Kmeans,0.355453,0
2,Kmeans,0.137258,1
2,Kmeans,0.360936,0
2,Kmeans,0.328896,0
2,Kmeans,0.148917,0
2,Kmeans,0.197305,1
2,Kmeans,0.142696,1
2,Kmeans,0.42727,0
2,Kmeans,0.403465,0
2,Kmeans,0.090251,1
2,Kmeans,0.133969,1
2,Kmeans,0.432927,0
2,Kmeans,0.431936,0
2,Kmeans,0.402652,0
2,Kmeans,0.435631,0
2,Kmeans,0.317237,0
2,Kmeans,0.245634,1
2,Kmeans,0.462404,0
2,Kmeans,0.130324,1
2,Kmeans,0.41313,0
2,Kmeans,0.21871,1
2,Kmeans,0.446579,0
2,Kmeans,0.345703,0
2,Kmeans,0.443062,0
2,Kmeans,0.178756,0
2,Kmeans,0.183227,1
2,Kmeans,0.257247,0
2,Kmeans,0.407577,0
2,Kmeans,0.191335,1
2,Kmeans,0.390573,0
2,Kmeans,0.180288,1
2,Kmeans,0.224611,1
2,Kmeans,0.364536,0
2,Kmeans,0.15217,1
2,Kmeans,0.134926,1
2,Kmeans,0.257131,0
2,Kmeans,0.418672,0
2,Kmeans,0.33817,0
2,Kmeans,0.099639,0
2,Kmeans,0.184715,0
2,Kmeans,0.342019,0
2,Kmeans,0.117587,1
2,Kmeans,0.397895,0
2,Kmeans,0.190948,1
2,Kmeans,0.167381,1
2,Kmeans,0.355474,0
2,Kmeans,0.428816,0
2,Kmeans,0.276998,0
2,Kmeans,0.335129,0
2,Kmeans,0.38396,0
2,Kmeans,0.404516,0
2,Kmeans,0.095819,0
2,Kmeans,0.470676,0
2,Kmeans,0.428738,0
2,Kmeans,0.39343,0
2,Kmeans,0.298226,0
2,Kmeans,0.426649,0
2,Kmeans,0.274832,0
2,Kmeans,0.359578,0
2,Kmeans,0.236412,1
2,Kmeans,0.358138,0
2,Kmeans,0.139891,0
2,Kmeans,0.172939,1
2,Kmeans,0.417641,0
2,Kmeans,0.222658,1
2,Kmeans,0.235651,1
2,Kmeans,0.226969,0
2,Kmeans,0.149343,1
2,Kmeans,0.201084,1
2,Kmeans,0.446481,0
2,Kmeans,0.414391,0
2,Kmeans,0.242491,0
2,Kmeans,0.324615,0
2,Kmeans,0.395845,0
2,Kmeans,0.176648,0
2,Kmeans,0.295001,0
2,Kmeans,0.353877,0
2,Kmeans,0.453206,0
2,Kmeans,0.373001,0
2,Kmeans,0.161913,0
2,Kmeans,0.449059,0
2,Kmeans,0.246708,1
2,Kmeans,0.366665,0
2,Kmeans,0.189325,1
2,Kmeans,0.214054,1
2,Kmeans,0.201993,1
2,Kmeans,0.156963,1
2,Kmeans,0.432079,0
2,Kmeans,0.394212,0
2,Kmeans,0.35675,0
2,Kmeans,0.127065,1
2,Kmeans,0.061369,1
2,Kmeans,0.366068,0
2,Kmeans,0.391588,0
2,Kmeans,0.327022,0
2,Kmeans,0.075125,1
2,Kmeans,0.307997,0
2,Kmeans,0.233406,0
2,Kmeans,0.247402,0
2,Kmeans,0.43296,0
2,Kmeans,0.263432,1
2,Kmeans,0.235476,0
2,Kmeans,0.438267,0
2,Kmeans,0.347219,0
2,Kmeans,0.365072,0
2,Kmeans,0.126969,1
2,Kmeans,0.194383,1
2,Kmeans,0.302396,0
2,Kmeans,0.193515,1
2,Kmeans,0.301023,0
2,Kmeans,0.160318,1
2,Kmeans,0.185286,1
2,Kmeans,0.227763,1
2,Kmeans,0.262575,0
2,Kmeans,0.313393,0
2,Kmeans,0.240121,0
2,Kmeans,0.450597,0
2,Kmeans,0.37242,0
2,Kmeans,0.399599,0
2,Kmeans,0.405792,0
2,Kmeans,0.279233,0
2,Kmeans,0.38448,0
2,Kmeans,0.388078,0
2,Kmeans,0.189534,1
2,Kmeans,0.294148,0
2,Kmeans,0.370423,0
2,Kmeans,0.293144,0
2,Kmeans,0.396288,0
2,Kmeans,0.401947,0
2,Kmeans,0.215168,1
2,Kmeans,0.348862,0
2,Kmeans,0.271797,0
2,Kmeans,0.191488,1
2,Kmeans,0.322488,0
2,Kmeans,0.143418,0
2,Kmeans,0.162103,1
2,Kmeans,0.34746,0
2,Kmeans,0.454649,0
2,Kmeans,0.201981,1
2,Kmeans,0.170851,1
2,Kmeans,0.407683,0
2,Kmeans,0.424667,0
2,Kmeans,0.176848,1
2,Kmeans,0.339351,0
2,Kmeans,0.380948,0
2,Kmeans,0.460016,0
2,Kmeans,0.086009,1
2,Kmeans,0.198452,1
2,Kmeans,0.177824,0
2,Kmeans,0.427981,0
2,Kmeans,0.212362,0
2,Kmeans,0.172589,1
2,Kmeans,0.370158,0
2,Kmeans,0.426158,0
2,Kmeans,0.319918,0
2,Kmeans,0.185347,1
2,Kmeans,0.374787,0
2,Kmeans,0.392679,0
2,Kmeans,0.427136,0
2,Kmeans,0.400976,0
2,Kmeans,0.347188,0
2,Kmeans,0.486512,0
2,Kmeans,0.294907,0
2,Kmeans,0.292694,0
2,Kmeans,0.229181,1
2,Kmeans,0.327034,0
2,Kmeans,0.459943,0
2,Kmeans,0.434877,0
2,Kmeans,0.164459,1
2,Kmeans,0.30081,0
2,Kmeans,0.186084,0
2,Kmeans,0.333651,0
2,Kmeans,0.243185,0
2,Kmeans,0.186009,1
2,Kmeans,0.36021,0
2,Kmeans,0.3033,0
2,Kmeans,0.289769,0
2,Kmeans,0.368452,0
2,Kmeans,0.176696,1
2,Kmeans,0.290124,0
2,Kmeans,0.378842,0
2,Kmeans,0.187706,1
2,Kmeans,0.380302,0
2,Kmeans,0.301206,0
2,Kmeans,0.346245,0
2,Kmeans,0.3861,0
2,Kmeans,0.392788,0
2,Kmeans,0.385075,0
2,Kmeans,0.267048,0
2,Kmeans,0.20187,0
2,Kmeans,0.436526,0
2,Kmeans,0.404322,0
2,Kmeans,0.398064,0
2,Kmeans,0.292897,0
2,Kmeans,0.414431,0
2,Kmeans,0.177637,1
2,Kmeans,0.284267,0
2,Kmeans,0.235991,1
2,Kmeans,0.400986,0
2,Kmeans,0.229291,0
2,Kmeans,0.337429,0
2,Kmeans,0.167662,0
2,Kmeans,0.451257,0
2,Kmeans,0.363885,0
2,Kmeans,0.267414,0
2,Kmeans,0.280094,0
2,Kmeans,0.320898,0
2,Kmeans,0.429084,0
2,Kmeans,-0.014349,1
2,Kmeans,0.144044,1
2,Kmeans,0.388255,0
2,Kmeans,0.239525,0
2,Kmeans,0.401664,0
2,Kmeans,0.39779,0
2,Kmeans,0.384032,0
2,Kmeans,0.438126,0
2,Kmeans,0.404937,0
2,Kmeans,0.195649,1
2,Kmeans,0.384682,0
2,Kmeans,0.203169,1
2,Kmeans,0.193197,1
2,Kmeans,0.39979,0
2,Kmeans,0.401959,0
2,Kmeans,0.454112,0
2,Kmeans,0.347037,0
2,Kmeans,0.401284,0
2,Kmeans,0.169151,1
2,Kmeans,0.202505,1
2,Kmeans,0.138867,1
2,Kmeans,0.312112,0
2,Kmeans,0.103348,0
2,Kmeans,0.233764,1
2,Kmeans,0.297288,0
2,Kmeans,0.341907,0
2,Kmeans,0.420049,0
2,Kmeans,0.175124,1
2,Kmeans,0.432218,0
2,Kmeans,0.176919,1
2,Kmeans,0.232025,1
2,Kmeans,0.268386,0
2,Kmeans,0.139951,0
2,Kmeans,0.427912,0
2,Kmeans,0.183296,1
2,Kmeans,0.13178,1
2,Kmeans,0.419189,0
2,Kmeans,0.286305,0
2,Kmeans,0.325671,0
2,Kmeans,0.435651,0
2,Kmeans,0.294399,0
2,Kmeans,0.164177,1
2,Kmeans,0.162017,1
2,Kmeans,0.375691,0
2,Kmeans,0.263788,0
2,Kmeans,0.439807,0
2,Kmeans,0.2031,1
2,Kmeans,0.444203,0
2,Kmeans,0.344598,0
2,Kmeans,0.245469,1
2,Kmeans,0.323162,0
2,Kmeans,0.404341,0
2,Kmeans,0.278877,0
2,Kmeans,0.214278,1
2,Kmeans,0.435715,0
2,Kmeans,0.153726,1
2,Kmeans,0.322376,0
2,Kmeans,0.198702,0
2,Kmeans,0.106792,1
2,Kmeans,0.225564,1
2,Kmeans,0.269003,0
2,Kmeans,0.399896,0
2,Kmeans,0.269429,1
2,Kmeans,0.401503,0
2,Kmeans,0.246132,1
2,Kmeans,0.383708,0
2,Kmeans,0.413349,0
2,Kmeans,0.448904,0
2,Kmeans,0.212053,0
2,Kmeans,0.445767,0
2,Kmeans,0.456083,0
2,Kmeans,0.239321,1
2,Kmeans,0.342625,0
2,Kmeans,0.169301,1
2,Kmeans,0.44699,0
2,Kmeans,0.453008,0
2,Kmeans,0.45017,0
2,Kmeans,0.458448,0
2,Kmeans,0.19082,1
2,Kmeans,0.277663,0
2,Kmeans,0.335193,0
2,Kmeans,0.427055,0
2,Kmeans,0.096758,1
2,Kmeans,0.421372,0
2,Kmeans,0.419902,0
2,Kmeans,0.32738,0
2,Kmeans,-0.070095,1
2,Kmeans,0.180201,1
2,Kmeans,0.291608,0
2,Kmeans,0.231266,1
2,Kmeans,0.421294,0
2,Kmeans,0.235605,1
2,Kmeans,0.230718,0
2,Kmeans,0.421088,0
2,Kmeans,0.393704,0
2,Kmeans,0.374625,0
2,Kmeans,0.28677,0
2,Kmeans,0.4529,0
2,Kmeans,0.207783,1
2,Kmeans,0.193611,1
2,Kmeans,0.253654,1
2,Kmeans,0.190878,1
2,Kmeans,0.04685,1
2,Kmeans,0.085758,1
2,Kmeans,0.267481,0
2,Kmeans,0.277985,0
2,Kmeans,0.379324,0
2,Kmeans,0.086215,0
2,Kmeans,0.264569,1
2,Kmeans,0.375838,0
2,Kmeans,0.146259,1
2,Kmeans,0.404686,0
2,Kmeans,0.355166,0
2,Kmeans,0.223721,1
2,Kmeans,0.324332,0
2,Kmeans,0.220898,1
2,Kmeans,0.280444,0
2,Kmeans,0.234746,1
2,Kmeans,0.215634,1
2,Kmeans,0.369763,0
2,Kmeans,0.107517,1
2,Kmeans,0.213592,1
2,Kmeans,0.411816,0
2,Kmeans,0.180915,1
2,Kmeans,0.432528,0
2,Kmeans,0.425882,0
2,Kmeans,0.289284,0
2,Kmeans,0.231972,0
2,Kmeans,0.173837,1
2,Kmeans,0.166717,1
2,Kmeans,0.353466,0
2,Kmeans,0.207664,1
2,Kmeans,0.459156,0
2,Kmeans,0.144853,1
2,Kmeans,0.07298,1
2,Kmeans,0.162323,1
2,Kmeans,0.125811,0
2,Kmeans,0.081166,1
2,Kmeans,0.178174,1
2,Kmeans,0.286724,0
2,Kmeans,0.242695,0
2,Kmeans,0.404322,0
2,Kmeans,0.416452,0
2,Kmeans,0.423931,0
2,Kmeans,0.394173,0
2,Kmeans,0.277309,0
2,Kmeans,0.249351,1
2,Kmeans,0.171682,1
2,Kmeans,0.215091,1
2,Kmeans,0.326174,0
2,Kmeans,0.427556,0
2,Kmeans,0.391993,0
2,Kmeans,0.390574,0
2,Kmeans,0.324517,0
2,Kmeans,0.18107,1
2,Kmeans,0.160266,1
2,Kmeans,0.211602,1
2,Kmeans,0.383779,0
2,Kmeans,0.315697,0
2,Kmeans,0.257537,0
2,Kmeans,0.285333,0
2,Kmeans,0.237734,1
2,Kmeans,0.384393,0
2,Kmeans,0.417598,0
2,Kmeans,0.095012,0
2,Kmeans,0.420356,0
2,Kmeans,0.043318,1
2,Kmeans,0.111453,1
2,Kmeans,0.091551,1
2,Kmeans,0.116962,1
2,Kmeans,0.377863,0
2,Kmeans,0.313105,0
2,Kmeans,0.148575,1
2,Kmeans,0.12826,1
2,Kmeans,0.400079,0
2,Kmeans,0.197381,0
2,Kmeans,0.191327,1
2,Kmeans,0.298763,0
2,Kmeans,0.242927,1
2,Kmeans,0.181882,1
2,Kmeans,0.406878,0
2,Kmeans,0.316446,0
2,Kmeans,0.381123,0
2,Kmeans,0.428145,0
2,Kmeans,0.366013,0
2,Kmeans,0.16961,1
2,Kmeans,0.427438,0
2,Kmeans,0.195916,1
2,Kmeans,0.186555,1
2,Kmeans,0.446378,0
2,Kmeans,0.119949,1
2,Kmeans,0.094462,1
2,Kmeans,0.136716,1
2,Kmeans,0.128608,1
2,Kmeans,0.149469,1
2,Kmeans,0.18589,0
2,Kmeans,0.317361,0
2,Kmeans,0.284644,0
2,Kmeans,0.154718,1
2,Kmeans,0.460484,0
2,Kmeans,0.244222,1
2,Kmeans,0.154161,1
2,Kmeans,0.177385,1
2,Kmeans,0.299833,0
2,Kmeans,0.404278,0
2,Kmeans,0.382347,0
2,Kmeans,0.421301,0
2,Kmeans,0.206571,1
2,Kmeans,0.442294,0
2,Kmeans,0.225753,0
2,Kmeans,0.182376,0
2,Kmeans,0.359125,0
2,Kmeans,0.438508,0
2,Kmeans,0.257732,1
2,Kmeans,0.45856,0
2,Kmeans,0.088814,1
2,Kmeans,0.385937,0
2,Kmeans,0.233639,0
2,Kmeans,0.247442,0
2,Kmeans,0.420577,0
2,Kmeans,0.153314,1
2,Kmeans,0.154479,1
2,Kmeans,0.339612,0
2,Kmeans,0.438656,0
2,Kmeans,0.252876,1
2,Kmeans,0.4311,0
2,Kmeans,0.153674,0
2,Kmeans,0.178048,1
2,Kmeans,0.137666,1
2,Kmeans,0.291044,0
2,Kmeans,0.391296,0
2,Kmeans,0.44562,0
2,Kmeans,0.110845,1
2,Kmeans,0.4289,0
2,Kmeans,-0.056663,1
2,Kmeans,0.451457,0
2,Kmeans,0.094222,1
2,Kmeans,0.019325,1
2,Kmeans,0.23745,1
2,Kmeans,0.29299,0
2,Kmeans,0.161861,1
2,Kmeans,0.137071,0
2,Kmeans,0.411328,0
2,Kmeans,0.440424,0
2,Kmeans,0.165144,1
2,Kmeans,0.109822,0
2,Kmeans,0.327093,0
2,Kmeans,0.176603,1
2,Kmeans,0.209041,1
2,Kmeans,0.321165,0
2,Kmeans,0.13066,1
2,Kmeans,0.327908,0
2,Kmeans,0.174884,1
2,Kmeans,0.230505,0
2,Kmeans,0.386831,0
2,Kmeans,0.395526,0
2,Kmeans,0.340577,0
2,Kmeans,0.324332,0
2,Kmeans,0.270949,0
2,Kmeans,0.21892,1
2,Kmeans,0.319086,0
2,Kmeans,0.367098,0
2,Kmeans,0.396754,0
2,Kmeans,0.40259,0
2,Kmeans,0.199468,1
2,Kmeans,0.161234,1
2,Kmeans,0.376323,0
2,Kmeans,0.45963,0
2,Kmeans,0.31353,0
2,Kmeans,0.382547,0
2,Kmeans,0.280536,0
2,Kmeans,0.210901,1
2,Kmeans,0.175069,1
2,Kmeans,0.439359,0
2,Kmeans,0.291867,0
2,Kmeans,0.40986,0
2,Kmeans,0.143825,1
2,Kmeans,0.169757,1
2,Kmeans,0.160169,1
2,Kmeans,0.373871,0
2,Kmeans,0.418546,0
2,Kmeans,0.207771,1
2,Kmeans,0.156258,1
2,Kmeans,0.37416,0
2,Kmeans,0.432901,0
2,Kmeans,0.411398,0
2,Kmeans,0.210088,1
2,Kmeans,0.387458,0
2,Kmeans,0.232317,0
2,Kmeans,0.269742,0
2,Kmeans,0.36379,0
2,Kmeans,0.178881,1
2,Kmeans,0.42785,0
2,Kmeans,0.217122,1
2,Kmeans,0.216876,0
2,Kmeans,0.222164,0
2,Kmeans,0.20212,1
2,Kmeans,0.156991,0
2,Kmeans,0.346013,0
2,Kmeans,0.424336,0
2,Kmeans,0.44297,0
2,Kmeans,0.111825,1
2,Kmeans,0.316157,0
2,Kmeans,0.200568,1
2,Kmeans,0.155876,1
2,Kmeans,0.450324,0
2,Kmeans,0.31369,0
2,Kmeans,0.432629,0
2,Kmeans,0.180867,0
2,Kmeans,0.098092,1
2,Kmeans,0.431936,0
2,Kmeans,0.46613,0
2,Kmeans,0.064522,1
2,Kmeans,0.180742,1
2,Kmeans,0.407691,0
2,Kmeans,0.24014,1
2,Kmeans,0.344175,0
2,Kmeans,0.189093,1
2,Kmeans,0.162235,1
2,Kmeans,0.200277,1
2,Kmeans,0.431392,0
2,Kmeans,0.389402,0
2,Kmeans,0.099873,1
2,Kmeans,0.426935,0
2,Kmeans,0.20537,1
2,Kmeans,0.22426,1
2,Kmeans,0.241752,0
2,Kmeans,0.103897,1
2,Kmeans,0.189174,1
2,Kmeans,0.442477,0
2,Kmeans,0.44301,0
2,Kmeans,0.3908,0
2,Kmeans,0.431461,0
2,Kmeans,0.452127,0
2,Kmeans,0.113014,0
2,Kmeans,0.431948,0
2,Kmeans,0.455126,0
2,Kmeans,0.396093,0
2,Kmeans,0.249708,1
2,Kmeans,0.411504,0
2,Kmeans,0.423874,0
2,Kmeans,0.433334,0
2,Kmeans,0.160574,1
2,Kmeans,0.245948,1
2,Kmeans,0.449907,0
2,Kmeans,0.325894,0
2,Kmeans,0.153357,1
2,Kmeans,0.394657,0
2,Kmeans,0.458516,0
2,Kmeans,0.316583,0
2,Kmeans,0.280973,0
2,Kmeans,0.108766,1
2,Kmeans,0.358978,0
2,Kmeans,0.179733,1
2,Kmeans,0.164865,1
2,Kmeans,0.247943,1
2,Kmeans,0.209366,1
2,Kmeans,0.1592,1
2,Kmeans,0.231615,0
2,Kmeans,0.384305,0
2,Kmeans,0.245306,0
2,Kmeans,0.231593,1
2,Kmeans,0.177236,1
2,Kmeans,0.444978,0
2,Kmeans,0.309769,0
2,Kmeans,0.430426,0
2,Kmeans,0.243491,1
2,Kmeans,0.395032,0
2,Kmeans,0.408767,0
2,Kmeans,0.424091,0
2,Kmeans,0.383051,0
2,Kmeans,0.397492,0
2,Kmeans,0.082654,1
2,Kmeans,0.16857,0
2,Kmeans,0.454297,0
2,Kmeans,0.373882,0
2,Kmeans,0.083197,0
2,Kmeans,0.201252,0
2,Kmeans,0.156356,1
2,Kmeans,0.194136,1
2,Kmeans,0.116942,1
2,Kmeans,0.208553,1
2,Kmeans,0.428432,0
2,Kmeans,0.293082,0
2,Kmeans,0.213582,1
2,Kmeans,0.210919,1
2,Kmeans,0.303023,0
2,Kmeans,0.377571,0
2,Kmeans,0.122216,1
2,Kmeans,0.380908,0
2,Kmeans,0.422675,0
2,Kmeans,0.418071,0
2,Kmeans,0.425195,0
2,Kmeans,0.378791,0
2,Kmeans,0.433321,0
2,Kmeans,0.186057,1
2,Kmeans,0.375899,0
2,Kmeans,0.424711,0
2,Kmeans,0.350381,0
2,Kmeans,0.211057,1
2,Kmeans,0.300173,0
2,Kmeans,0.172358,1
2,Kmeans,0.179248,0
2,Kmeans,0.450605,0
2,Kmeans,0.235597,1
2,Kmeans,0.451887,0
2,Kmeans,0.427546,0
2,Kmeans,0.229002,1
2,Kmeans,0.442107,0
