k,type,score,label
2,Kmeans,0.508451,0
2,Kmeans,0.486438,0
2,Kmeans,0.512978,1
2,Kmeans,0.416542,1
2,Kmeans,0.108433,0
2,Kmeans,0.492727,1
2,Kmeans,0.470715,1
2,Kmeans,0.431138,1
2,Kmeans,0.260923,0
2,Kmeans,0.617497,0
2,Kmeans,0.043624,1
2,Kmeans,0.522536,1
2,Kmeans,0.524741,1
2,Kmeans,0.083406,1
2,Kmeans,0.382124,1
2,Kmeans,0.574715,0
2,Kmeans,0.445545,1
2,Kmeans,0.211437,0
2,Kmeans,0.606086,0
2,Kmeans,0.133415,1
2,Kmeans,0.505159,1
2,Kmeans,0.49568,1
2,Kmeans,0.281896,1
2,Kmeans,0.423385,1
2,Kmeans,0.467983,0
2,Kmeans,0.163243,1
2,Kmeans,0.473604,1
2,Kmeans,0.5423,0
2,Kmeans,0.393828,1
2,Kmeans,0.568806,0
2,Kmeans,0.597145,0
2,Kmeans,0.227345,1
2,Kmeans,0.278399,1
2,Kmeans,0.141835,0
2,Kmeans,0.443709,1
2,Kmeans,0.456762,1
2,Kmeans,0.443774,1
2,Kmeans,0.550642,0
2,Kmeans,0.477904,1
2,Kmeans,0.49935,1
2,Kmeans,0.508527,1
2,Kmeans,0.431556,1
2,Kmeans,0.486392,1
2,Kmeans,0.460325,0
2,Kmeans,0.586862,0
2,Kmeans,0.270332,1
2,Kmeans,0.248795,1
2,Kmeans,0.465855,1
2,Kmeans,0.483326,0
2,Kmeans,0.44349,1
2,Kmeans,0.399189,1
2,Kmeans,0.217955,1
2,Kmeans,0.322164,1
2,Kmeans,0.491222,1
2,Kmeans,0.124605,1
2,Kmeans,0.452528,1
2,Kmeans,0.446138,1
2,Kmeans,0.424109,1
2,Kmeans,0.558321,0
2,Kmeans,0.528438,1
2,Kmeans,0.454423,0
2,Kmeans,0.41536,1
2,Kmeans,0.095865,0
2,Kmeans,0.391255,0
2,Kmeans,0.499256,0
2,Kmeans,0.565805,0
2,Kmeans,0.502183,0
2,Kmeans,0.553693,0
2,Kmeans,0.2541,1
2,Kmeans,-0.059534,1
2,Kmeans,0.56034,0
2,Kmeans,0.513596,1
2,Kmeans,0.119505,1
2,Kmeans,0.479834,0
2,Kmeans,0.525855,1
2,Kmeans,0.357128,1
2,Kmeans,0.286049,1
2,Kmeans,0.502336,0
2,Kmeans,0.285239,0
2,Kmeans,0.559042,0
2,Kmeans,0.425858,1
2,Kmeans,0.298208,1
2,Kmeans,0.289958,1
2,Kmeans,0.44136,1
2,Kmeans,0.52486,1
2,Kmeans,0.428069,1
2,Kmeans,0.282596,1
2,Kmeans,0.339744,1
2,Kmeans,0.439822,1
2,Kmeans,0.564912,0
2,Kmeans,0.439192,1
2,Kmeans,0.510181,1
2,Kmeans,0.286184,1
2,Kmeans,0.407982,1
2,Kmeans,0.508987,0
2,Kmeans,0.472174,1
2,Kmeans,0.387802,1
2,Kmeans,0.513076,1
2,Kmeans,0.4388,1
2,Kmeans,0.535564,0
2,Kmeans,0.584085,0
2,Kmeans,0.467734,1
2,Kmeans,0.566373,0
2,Kmeans,0.45177,1
2,Kmeans,0.412076,0
2,Kmeans,0.367753,1
2,Kmeans,0.507839,1
2,Kmeans,0.43154,1
2,Kmeans,0.284966,1
2,Kmeans,0.471449,1
2,Kmeans,0.494345,1
2,Kmeans,0.383432,1
2,Kmeans,0.119678,0
2,Kmeans,0.319252,1
2,Kmeans,0.150541,0
2,Kmeans,0.548915,1
2,Kmeans,0.190752,0
2,Kmeans,0.608395,0
2,Kmeans,0.294065,1
2,Kmeans,0.21251,0
2,Kmeans,0.466696,1
2,Kmeans,0.547455,1
2,Kmeans,0.393677,1
2,Kmeans,0.479949,1
2,Kmeans,-0.039671,1
2,Kmeans,0.43773,1
2,Kmeans,0.475359,1
2,Kmeans,0.293727,1
2,Kmeans,0.429255,1
2,Kmeans,0.454471,1
2,Kmeans,0.308668,1
2,Kmeans,0.474089,0
2,Kmeans,0.444503,1
2,Kmeans,0.424167,1
2,Kmeans,0.353471,1
2,Kmeans,0.565782,0
2,Kmeans,0.380919,1
2,Kmeans,0.517255,1
2,Kmeans,0.523834,0
2,Kmeans,0.350958,1
2,Kmeans,0.496613,1
2,Kmeans,0.405865,0
2,Kmeans,0.422794,1
2,Kmeans,0.571078,0
2,Kmeans,0.261939,0
2,Kmeans,0.380615,1
2,Kmeans,0.419465,1
2,Kmeans,0.480138,1
2,Kmeans,0.572804,0
2,Kmeans,0.415424,1
2,Kmeans,0.311073,1
2,Kmeans,0.326419,1
2,Kmeans,0.404865,1
2,Kmeans,0.523153,1
2,Kmeans,0.552989,0
2,Kmeans,0.493341,0
2,Kmeans,0.423033,1
2,Kmeans,0.395426,1
2,Kmeans,0.398955,1
2,Kmeans,0.456431,1
2,Kmeans,0.424243,1
2,Kmeans,-0.036171,1
2,Kmeans,0.596706,0
2,Kmeans,0.442385,1
2,Kmeans,0.430892,1
2,Kmeans,0.432048,1
2,Kmeans,0.338242,1
2,Kmeans,0.500516,1
2,Kmeans,0.013721,1
2,Kmeans,0.336881,1
2,Kmeans,0.099609,1
2,Kmeans,0.476996,0
2,Kmeans,0.40158,1
2,Kmeans,0.200249,0
2,Kmeans,0.483445,1
2,Kmeans,0.555751,0
2,Kmeans,0.398044,1
2,Kmeans,0.467172,0
2,Kmeans,0.215151,1
2,Kmeans,0.405147,1
2,Kmeans,0.396838,0
2,Kmeans,0.495341,0
2,Kmeans,0.468991,1
2,Kmeans,0.399929,0
2,Kmeans,0.428268,1
2,Kmeans,0.554303,0
2,Kmeans,0.555024,0
2,Kmeans,0.492309,1
2,Kmeans,0.519917,0
2,Kmeans,0.491719,1
2,Kmeans,0.464353,1
2,Kmeans,0.459622,0
2,Kmeans,0.383159,0
2,Kmeans,0.406452,1
2,Kmeans,0.518548,1
2,Kmeans,0.287742,1
2,Kmeans,0.323996,1
2,Kmeans,0.50713,1
2,Kmeans,0.520605,0
2,Kmeans,0.503491,1
2,Kmeans,0.511499,1
2,Kmeans,0.412901,1
2,Kmeans,0.305689,1
2,Kmeans,0.526571,0
2,Kmeans,0.3311,1
2,Kmeans,0.54125,0
2,Kmeans,0.365075,1
2,Kmeans,0.356679,1
2,Kmeans,0.426517,1
2,Kmeans,0.421175,1
2,Kmeans,0.263221,1
2,Kmeans,0.32521,1
2,Kmeans,0.352809,1
2,Kmeans,0.589918,0
2,Kmeans,0.484613,1
2,Kmeans,0.491164,1
2,Kmeans,-0.063865,1
2,Kmeans,0.433429,1
2,Kmeans,0.435629,1
2,Kmeans,0.227594,1
2,Kmeans,0.139175,1
2,Kmeans,0.482141,1
2,Kmeans,0.243931,1
2,Kmeans,0.548457,0
2,Kmeans,0.546055,0
2,Kmeans,0.52612,1
2,Kmeans,0.465461,0
2,Kmeans,0.536228,1
2,Kmeans,0.380382,1
2,Kmeans,0.139748,1
2,Kmeans,0.369194,1
2,Kmeans,0.435364,1
2,Kmeans,0.441904,0
2,Kmeans,0.5396,1
2,Kmeans,0.459299,1
2,Kmeans,0.364709,1
2,Kmeans,0.55489,0
2,Kmeans,0.460659,1
2,Kmeans,0.416966,1
2,Kmeans,0.438056,1
2,Kmeans,0.476826,0
2,Kmeans,0.221204,1
2,Kmeans,0.447141,1
2,Kmeans,0.530512,0
2,Kmeans,0.519399,1
2,Kmeans,0.582516,0
2,Kmeans,0.059527,1
2,Kmeans,0.228712,1
2,Kmeans,0.402406,1
2,Kmeans,0.419187,1
2,Kmeans,0.170108,1
2,Kmeans,0.449947,1
2,GMM,0.502904,1
2,GMM,0.467543,0
2,GMM,0.499543,1
2,GMM,0.213125,0
2,GMM,0.420434,1
2,GMM,0.464286,0
2,GMM,0.145731,1
2,GMM,0.460427,1
2,GMM,0.511872,0
2,GMM,0.363822,1
2,GMM,0.421147,1
2,GMM,0.40031,1
2,GMM,0.406172,1
2,GMM,0.492174,1
2,GMM,0.412013,1
2,GMM,0.337916,1
2,GMM,0.160127,1
2,GMM,0.416378,1
2,GMM,0.4922,0
2,GMM,0.504977,0
2,GMM,0.411906,1
2,GMM,0.454568,0
2,GMM,-0.202811,0
2,GMM,0.521215,0
2,GMM,0.434456,1
2,GMM,0.460887,0
2,GMM,-0.311574,0
2,GMM,0.534394,0
2,GMM,0.458816,1
2,GMM,0.371348,1
2,GMM,0.364814,1
2,GMM,0.465679,1
2,GMM,0.434571,1
2,GMM,0.349402,1
2,GMM,0.435154,1
2,GMM,0.460881,1
2,GMM,0.339472,1
2,GMM,0.359327,1
2,GMM,0.390617,1
2,GMM,0.529859,0
2,GMM,0.430608,1
2,GMM,0.486401,1
2,GMM,0.427382,1
2,GMM,0.292477,1
2,GMM,0.356681,1
2,GMM,0.54519,0
2,GMM,0.50754,0
2,GMM,0.492426,0
2,GMM,0.298757,1
2,GMM,0.412569,0
2,GMM,0.45957,0
2,GMM,0.213947,1
2,GMM,0.232652,0
2,GMM,0.386054,1
2,GMM,0.41209,1
2,GMM,0.494019,0
2,GMM,0.485958,1
2,GMM,0.47316,0
2,GMM,-0.21364,0
2,GMM,0.531665,1
2,GMM,0.331284,0
2,GMM,0.489193,1
2,GMM,0.185401,0
2,GMM,0.263752,1
2,GMM,0.515172,0
2,GMM,0.378921,0
2,GMM,0.389082,1
2,GMM,0.474006,1
2,GMM,0.076468,0
2,GMM,0.509628,0
2,GMM,0.475812,1
2,GMM,0.467779,1
2,GMM,0.450576,1
2,GMM,0.459076,0
2,GMM,0.486587,1
2,GMM,0.362844,1
2,GMM,0.507488,0
2,GMM,0.317097,1
2,GMM,0.007117,0
2,GMM,0.264232,1
2,GMM,0.424686,1
2,GMM,0.307234,1
2,GMM,0.490255,1
2,GMM,0.008596,0
2,GMM,0.393344,1
2,GMM,0.333331,1
2,GMM,0.393097,1
2,GMM,0.003611,0
2,GMM,0.287936,0
2,GMM,0.313565,1
2,GMM,0.383077,1
2,GMM,0.343598,1
2,GMM,0.523201,0
2,GMM,0.369906,1
2,GMM,0.471734,1
2,GMM,0.508612,0
2,GMM,0.448791,0
2,GMM,0.252674,1
2,GMM,0.462045,1
2,GMM,0.486399,0
2,GMM,0.393265,0
2,GMM,0.241476,1
2,GMM,0.17872,0
2,GMM,0.544058,0
2,GMM,0.392635,0
2,GMM,0.457929,0
2,GMM,0.480352,0
2,GMM,0.500276,0
2,GMM,0.232938,0
2,GMM,0.120875,0
2,GMM,0.342197,1
2,GMM,0.002385,0
2,GMM,0.420451,0
2,GMM,0.452839,1
2,GMM,0.068377,1
2,GMM,0.472476,1
2,GMM,0.292174,0
2,GMM,0.470261,0
2,GMM,0.386436,1
2,GMM,0.038843,1
2,GMM,0.458504,1
2,GMM,0.32715,1
2,GMM,0.464897,0
2,GMM,0.316825,1
2,GMM,0.507772,1
2,GMM,0.502229,0
2,GMM,0.512548,0
2,GMM,0.334597,1
2,GMM,0.397185,1
2,GMM,0.483105,1
2,GMM,0.294152,1
2,GMM,0.300983,1
2,GMM,0.447573,0
2,GMM,0.311677,1
2,GMM,0.038245,1
2,GMM,0.444496,1
2,GMM,0.480532,1
2,GMM,0.169879,0
2,GMM,0.46403,0
2,GMM,0.136034,0
2,GMM,0.220485,1
2,GMM,0.495711,0
2,GMM,0.408041,1
2,GMM,0.186914,0
2,GMM,0.174886,0
2,GMM,0.480622,0
2,GMM,0.477312,1
2,GMM,0.114087,1
2,GMM,0.438441,0
2,GMM,0.323526,0
2,GMM,0.472428,0
2,GMM,0.327594,1
2,GMM,0.213493,1
2,GMM,0.517922,0
2,GMM,0.289032,1
2,GMM,0.173958,0
2,GMM,0.498509,0
2,GMM,0.336041,0
2,GMM,0.430103,1
2,GMM,0.299249,1
2,GMM,0.520335,0
2,GMM,0.469645,0
2,GMM,0.467959,0
2,GMM,0.422512,0
2,GMM,0.496879,1
2,GMM,0.375979,1
2,GMM,0.233421,0
2,GMM,0.485227,1
2,GMM,0.466653,1
2,GMM,0.431799,1
2,GMM,0.312283,0
2,GMM,0.546005,0
2,GMM,0.076842,0
2,GMM,0.48032,1
2,GMM,0.471086,1
2,GMM,0.054759,0
2,GMM,0.292234,1
2,GMM,0.517723,0
2,GMM,0.387,1
2,GMM,0.27791,0
2,GMM,0.529736,0
2,GMM,0.019628,0
2,GMM,0.491728,1
2,GMM,0.42343,1
2,GMM,-0.165995,0
2,GMM,0.375595,1
2,GMM,0.447132,0
2,GMM,-0.009382,0
2,GMM,0.411427,1
2,GMM,0.503661,0
2,GMM,0.404067,1
2,GMM,0.497853,0
2,GMM,0.525492,0
2,GMM,-0.116487,0
2,GMM,0.276435,1
2,GMM,0.155803,0
2,GMM,0.45288,1
2,GMM,0.400407,1
2,GMM,0.451477,1
2,GMM,0.501267,0
2,GMM,0.400856,1
2,GMM,0.472304,1
2,GMM,0.477907,1
2,GMM,0.440992,1
2,GMM,0.472318,1
2,GMM,0.428627,0
2,GMM,0.527007,0
2,GMM,0.178436,1
2,GMM,0.143373,1
2,GMM,0.447296,1
2,GMM,0.459859,0
2,GMM,0.348857,1
2,GMM,0.316471,1
2,GMM,-0.071478,0
2,GMM,-0.208504,0
2,GMM,0.488864,1
2,GMM,0.085631,1
2,GMM,0.420558,1
2,GMM,0.41542,1
2,GMM,0.359118,1
2,GMM,0.501628,0
2,GMM,0.516406,1
2,GMM,0.440371,0
2,GMM,0.409567,1
2,GMM,0.182366,0
2,GMM,0.356275,0
2,GMM,0.430527,0
2,GMM,0.509271,0
2,GMM,0.478331,0
2,GMM,0.477943,0
2,GMM,0.154856,1
2,GMM,0.161689,0
2,GMM,0.522458,0
2,GMM,0.509332,1
2,GMM,0.033985,0
2,GMM,0.46717,0
2,GMM,0.51456,1
2,GMM,0.347329,1
2,GMM,0.286432,1
2,GMM,0.431551,0
2,GMM,0.308016,0
2,GMM,0.495789,0
2,GMM,0.360299,1
2,GMM,0.214052,1
2,GMM,-0.150975,0
2,GMM,0.430549,1
2,GMM,0.488438,1
2,GMM,0.39774,1
2,GMM,0.284993,1
2,GMM,0.33771,1
2,GMM,0.353507,1
2,GMM,0.507279,0
2,GMM,0.447945,1
2,GMM,0.465722,1
2,GMM,-0.168323,0
2,GMM,0.347827,1
2,GMM,0.442912,0
2,GMM,0.392128,1
2,GMM,0.296663,1
2,GMM,0.509649,1
2,GMM,0.440769,1
2,GMM,0.477283,0
2,GMM,0.512058,0
2,GMM,0.400849,1
2,GMM,0.49195,0
2,GMM,0.37658,1
2,GMM,0.413885,0
2,GMM,0.296837,1
2,GMM,0.479337,1
2,GMM,0.387283,1
2,GMM,0.207011,1
2,GMM,0.466586,1
2,GMM,0.466448,1
2,GMM,0.270097,1
2,GMM,0.17473,0
2,GMM,0.216955,1
2,GMM,0.247916,0
2,GMM,0.530517,1
2,GMM,0.283465,0
2,GMM,0.539066,0
2,GMM,0.256056,1
2,GMM,0.297725,0
2,GMM,0.474309,1
2,GMM,0.538306,1
2,GMM,0.286289,1
2,GMM,0.427928,1
2,GMM,0.154776,0
2,GMM,0.437652,1
2,GMM,0.471256,1
2,GMM,-0.159252,0
2,GMM,0.375175,1
2,GMM,0.458631,1
2,GMM,0.306063,1
2,GMM,0.408842,0
2,GMM,0.446527,1
2,GMM,0.340606,1
2,GMM,0.299196,1
2,GMM,0.511597,0
2,GMM,0.354557,1
2,GMM,0.477372,1
2,GMM,0.481774,0
2,GMM,0.247312,1
2,GMM,0.485649,1
2,GMM,0.429602,0
2,GMM,0.357505,1
2,GMM,0.514133,0
2,GMM,0.335793,0
2,GMM,0.388136,1
2,GMM,0.321577,1
2,GMM,0.435739,1
2,GMM,0.516758,0
2,GMM,0.425947,1
2,GMM,0.246162,1
2,GMM,-0.21189,0
2,GMM,0.3267,1
2,GMM,0.479806,1
2,GMM,0.490826,0
2,GMM,0.471564,0
2,GMM,0.333542,1
2,GMM,0.380701,1
2,GMM,0.384448,1
2,GMM,0.451851,1
2,GMM,0.371838,1
2,GMM,0.110572,0
2,GMM,0.521229,0
2,GMM,0.445993,1
2,GMM,0.432534,1
2,GMM,0.379789,1
2,GMM,0.265327,1
2,GMM,0.499659,1
2,GMM,0.129433,0
2,GMM,0.275416,1
2,GMM,0.041837,0
2,GMM,0.412221,0
2,GMM,0.412812,1
2,GMM,0.260935,0
2,GMM,0.427024,1
2,GMM,0.515991,0
2,GMM,0.406229,1
2,GMM,0.401293,0
2,GMM,-0.082103,0
2,GMM,0.338883,1
2,GMM,0.413963,0
2,GMM,0.465666,0
2,GMM,0.424368,1
2,GMM,0.426441,0
2,GMM,0.435221,1
2,GMM,0.497625,0
2,GMM,0.501969,0
2,GMM,0.443456,1
2,GMM,0.447935,0
2,GMM,0.472702,1
2,GMM,0.394797,1
2,GMM,0.447852,0
2,GMM,0.397755,0
2,GMM,0.41728,1
2,GMM,0.494085,1
2,GMM,0.282899,1
2,GMM,0.220931,1
2,GMM,0.506772,1
2,GMM,0.464346,0
2,GMM,0.476021,1
2,GMM,0.473724,1
2,GMM,0.360633,1
2,GMM,0.312828,1
2,GMM,0.496329,0
2,GMM,-0.22329,0
2,GMM,0.467339,0
2,GMM,0.377224,1
2,GMM,0.33876,1
2,GMM,0.347174,1
2,GMM,0.429663,1
2,GMM,0.240166,1
2,GMM,0.319024,1
2,GMM,0.275723,1
2,GMM,0.521158,0
2,GMM,0.42696,1
2,GMM,0.47783,1
2,GMM,0.16039,0
2,GMM,0.436914,1
2,GMM,0.438582,1
2,GMM,0.151858,1
2,GMM,0.009351,0
2,GMM,0.456871,1
2,GMM,0.244431,1
2,GMM,0.496198,0
2,GMM,0.495605,0
2,GMM,0.487365,1
2,GMM,0.454328,0
2,GMM,0.531511,1
2,GMM,0.280687,1
2,GMM,0.022284,0
2,GMM,0.299516,1
2,GMM,0.430611,1
2,GMM,0.444847,0
2,GMM,0.518307,1
2,GMM,0.416665,1
2,GMM,0.365961,1
2,GMM,0.48451,0
2,GMM,0.4067,1
2,GMM,0.328812,1
2,GMM,0.442038,1
2,GMM,0.409144,0
2,GMM,-0.060758,0
2,GMM,0.445182,1
2,GMM,0.471469,0
2,GMM,0.474946,1
2,GMM,0.528522,0
2,GMM,0.064809,1
2,GMM,0.147298,1
2,GMM,0.413656,1
2,GMM,0.423703,1
2,GMM,-0.025464,0
2,GMM,0.447719,1
3,Kmeans,0.053726,1
3,Kmeans,0.504646,0
3,Kmeans,0.340675,1
3,Kmeans,0.1546,2
3,Kmeans,0.098799,1
3,Kmeans,0.540608,0
3,Kmeans,0.11554,1
3,Kmeans,-0.021028,1
3,Kmeans,0.585669,0
3,Kmeans,0.324578,2
3,Kmeans,0.163732,2
3,Kmeans,0.137041,1
3,Kmeans,0.421931,1
3,Kmeans,-0.020129,1
3,Kmeans,0.085732,1
3,Kmeans,0.363176,2
3,Kmeans,0.099222,1
3,Kmeans,0.3203,1
3,Kmeans,0.577403,0
3,Kmeans,0.574918,0
3,Kmeans,0.054573,2
3,Kmeans,0.543402,0
3,Kmeans,0.325243,2
3,Kmeans,0.581514,0
3,Kmeans,0.249709,2
3,Kmeans,0.456409,0
3,Kmeans,0.382335,2
3,Kmeans,0.581081,0
3,Kmeans,0.259176,1
3,Kmeans,0.212668,1
3,Kmeans,0.348647,2
3,Kmeans,0.11223,1
3,Kmeans,0.359073,1
3,Kmeans,0.321051,2
3,Kmeans,0.225598,2
3,Kmeans,0.233227,1
3,Kmeans,0.206066,2
3,Kmeans,0.287323,2
3,Kmeans,0.428246,1
3,Kmeans,0.545924,0
3,Kmeans,0.282052,2
3,Kmeans,0.063173,2
3,Kmeans,0.335814,2
3,Kmeans,0.193157,1
3,Kmeans,0.428057,2
3,Kmeans,0.574472,0
3,Kmeans,0.585696,0
3,Kmeans,0.564706,0
3,Kmeans,0.202016,2
3,Kmeans,0.342047,0
3,Kmeans,0.424569,0
3,Kmeans,0.26772,2
3,Kmeans,0.014503,0
3,Kmeans,0.385965,1
3,Kmeans,0.068494,1
3,Kmeans,0.568889,0
3,Kmeans,0.281618,1
3,Kmeans,0.531844,0
3,Kmeans,0.419464,2
3,Kmeans,0.297542,1
3,Kmeans,0.363238,0
3,Kmeans,0.202501,1
3,Kmeans,0.137221,2
3,Kmeans,0.348881,2
3,Kmeans,0.602802,0
3,Kmeans,0.369773,0
3,Kmeans,0.308323,1
3,Kmeans,0.33506,1
3,Kmeans,0.107485,2
3,Kmeans,0.527881,0
3,Kmeans,0.094535,2
3,Kmeans,0.257768,1
3,Kmeans,0.383846,1
3,Kmeans,0.399925,0
3,Kmeans,0.123834,1
3,Kmeans,0.365869,2
3,Kmeans,0.547616,0
3,Kmeans,0.197941,1
3,Kmeans,0.360209,2
3,Kmeans,0.134068,2
3,Kmeans,0.312909,2
3,Kmeans,0.203738,1
3,Kmeans,0.365191,1
3,Kmeans,0.158933,2
3,Kmeans,0.196983,1
3,Kmeans,0.302774,2
3,Kmeans,0.224152,1
3,Kmeans,0.164348,2
3,Kmeans,0.054053,0
3,Kmeans,0.161936,2
3,Kmeans,0.160425,2
3,Kmeans,0.078972,1
3,Kmeans,0.57918,0
3,Kmeans,0.234187,1
3,Kmeans,0.339725,1
3,Kmeans,0.563443,0
3,Kmeans,0.499965,0
3,Kmeans,0.3959,2
3,Kmeans,0.163091,1
3,Kmeans,0.553301,0
3,Kmeans,0.469216,0
3,Kmeans,0.221663,1
3,Kmeans,0.212151,2
3,Kmeans,0.582913,0
3,Kmeans,0.285442,0
3,Kmeans,0.429942,0
3,Kmeans,0.559565,0
3,Kmeans,0.54792,0
3,Kmeans,0.131286,0
3,Kmeans,0.097642,2
3,Kmeans,0.325511,1
3,Kmeans,0.325851,2
3,Kmeans,0.358582,0
3,Kmeans,0.35861,1
3,Kmeans,0.088658,1
3,Kmeans,0.304377,1
3,Kmeans,0.256125,0
3,Kmeans,0.485149,0
3,Kmeans,0.336228,2
3,Kmeans,0.079522,1
3,Kmeans,0.36485,1
3,Kmeans,0.356373,2
3,Kmeans,0.39998,0
3,Kmeans,0.059049,1
3,Kmeans,-0.007515,1
3,Kmeans,0.571199,0
3,Kmeans,0.600521,0
3,Kmeans,0.228169,1
3,Kmeans,0.17911,1
3,Kmeans,0.115913,1
3,Kmeans,0.336638,2
3,Kmeans,0.384447,2
3,Kmeans,0.41989,0
3,Kmeans,0.317533,1
3,Kmeans,0.071997,1
3,Kmeans,0.438206,1
3,Kmeans,0.043983,1
3,Kmeans,0.143553,0
3,Kmeans,0.521886,0
3,Kmeans,0.077826,2
3,Kmeans,0.273962,1
3,Kmeans,0.557506,0
3,Kmeans,0.288321,2
3,Kmeans,0.1748,2
3,Kmeans,0.233308,2
3,Kmeans,0.545275,0
3,Kmeans,0.13799,2
3,Kmeans,0.134475,1
3,Kmeans,0.517441,0
3,Kmeans,0.07543,0
3,Kmeans,0.482426,0
3,Kmeans,0.354895,2
3,Kmeans,0.293318,1
3,Kmeans,0.583842,0
3,Kmeans,0.407245,2
3,Kmeans,0.035938,0
3,Kmeans,0.564405,0
