48,2,2,3,2,0,3,0,1,-1.8,92.893,-46.2,1.334,5099.1,0
31,6,2,4,0,0,1,0,1,-3.4,92.431,-26.9,0.73,5017.5,0
33,1,0,0,0,2,6,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
63,5,0,4,0,2,1,1,0,-2.9,92.469,-33.6,1.072,5076.2,0
38,0,1,1,2,0,2,0,1,-0.1,93.2,-42,4.153,5195.8,0
34,0,0,1,0,0,2,3,2,-3.4,92.649,-30.1,0.716,5017.5,0
34,7,0,1,0,0,4,0,1,1.4,93.918,-42.7,4.962,5228.1,0
47,4,1,4,2,0,2,3,2,-1.8,93.876,-40,0.682,5008.7,0
27,1,2,0,2,0,1,0,1,1.1,93.994,-36.4,4.857,5191,0
24,0,2,4,0,0,1,2,0,-1.7,94.027,-38.3,0.905,4991.6,1
36,1,1,0,2,0,3,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
29,7,2,1,0,0,2,0,1,1.4,94.465,-41.8,4.958,5228.1,0
58,5,1,0,2,0,1,0,1,1.4,94.465,-41.8,4.865,5228.1,0
40,9,1,3,0,0,1,0,1,1.4,93.444,-36.1,4.968,5228.1,0
31,0,2,4,2,0,8,0,1,1.4,93.444,-36.1,4.962,5228.1,0
60,5,1,0,0,0,3,0,1,1.4,93.444,-36.1,4.963,5228.1,0
58,3,1,0,2,0,1,0,1,1.4,93.918,-42.7,4.961,5228.1,0
32,1,2,0,2,0,2,0,1,1.4,93.918,-42.7,4.961,5228.1,0
54,0,0,4,0,0,4,0,1,1.4,94.465,-41.8,4.961,5228.1,0
43,9,1,3,2,0,2,0,1,1.4,93.444,-36.1,4.965,5228.1,0
48,5,1,0,0,0,8,0,1,1.4,94.465,-41.8,4.864,5228.1,0
33,0,1,4,2,0,1,0,1,-0.1,93.2,-42,4.076,5195.8,0
37,1,1,0,0,0,2,0,1,1.4,93.918,-42.7,4.96,5228.1,0
35,7,0,3,0,0,2,0,1,1.1,93.994,-36.4,4.857,5191,0
34,7,1,1,0,0,1,0,1,1.1,93.994,-36.4,4.86,5191,0
30,9,2,4,2,0,17,0,1,1.4,93.444,-36.1,4.962,5228.1,0
38,0,1,0,2,0,1,0,1,1.4,94.465,-41.8,4.961,5228.1,0
29,9,0,3,2,0,5,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
49,2,1,4,2,0,1,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
48,4,0,4,0,0,1,0,1,-2.9,92.201,-31.4,0.869,5076.2,0
33,4,1,1,2,0,2,0,1,1.4,93.918,-42.7,4.963,5228.1,0
33,0,2,4,2,2,1,0,1,-1.8,93.075,-47.1,1.415,5099.1,0
42,4,1,4,0,0,1,0,1,1.1,93.994,-36.4,4.857,5191,0
39,0,1,4,0,0,1,0,1,1.4,94.465,-41.8,4.864,5228.1,0
55,2,1,4,2,2,2,0,1,-0.1,93.2,-42,4.153,5195.8,0
46,4,1,4,2,0,3,0,1,1.1,93.994,-36.4,4.86,5191,0
55,1,0,0,0,2,3,0,1,1.4,94.465,-41.8,4.864,5228.1,0
42,2,1,4,2,0,1,1,0,-0.1,93.2,-42,4.021,5195.8,0
24,8,2,1,2,0,1,1,0,-1.8,92.893,-46.2,1.281,5099.1,0
49,1,1,0,2,0,1,0,1,1.4,93.444,-36.1,4.963,5228.1,0
38,0,1,5,0,2,3,0,1,1.4,93.918,-42.7,4.963,5228.1,0
34,0,1,4,0,0,1,0,1,1.4,93.444,-36.1,4.968,5228.1,0
46,1,1,0,0,0,1,0,1,1.4,93.918,-42.7,4.957,5228.1,0
45,9,1,3,2,0,5,0,1,1.4,93.444,-36.1,4.963,5228.1,0
40,0,1,0,2,0,4,0,1,1.4,93.918,-42.7,4.968,5228.1,0
46,0,0,0,0,0,1,0,1,1.1,93.994,-36.4,4.856,5191,0
31,1,2,0,0,0,7,0,1,1.4,94.465,-41.8,4.962,5228.1,0
57,6,1,0,2,2,1,0,1,1.1,93.994,-36.4,4.857,5191,0
36,0,1,4,0,0,3,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
50,9,1,3,1,1,2,1,0,-0.1,93.2,-42,4.153,5195.8,0
32,0,2,1,2,2,1,0,1,-1.8,93.075,-47.1,1.415,5099.1,0
38,0,2,4,2,0,2,0,1,-2.9,92.469,-33.6,0.914,5076.2,0
50,0,1,4,1,1,1,1,0,-1.8,93.876,-40,0.682,5008.7,0
42,1,1,0,2,0,2,0,1,1.4,94.465,-41.8,4.866,5228.1,0
31,9,1,3,2,0,2,0,1,1.4,93.444,-36.1,4.965,5228.1,0
27,10,2,4,2,0,1,0,1,1.4,93.918,-42.7,4.961,5228.1,0
44,6,0,1,2,0,1,0,1,1.4,94.465,-41.8,4.865,5228.1,0
26,3,2,1,2,2,1,0,1,1.4,93.918,-42.7,4.963,5228.1,0
30,1,2,1,2,0,1,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
39,6,2,1,2,0,1,0,1,-0.1,93.2,-42,4.021,5195.8,0
64,5,1,5,0,0,4,0,1,-2.9,92.201,-31.4,0.849,5076.2,1
36,4,1,4,1,1,1,4,0,-1.1,94.199,-37.5,0.876,4963.6,1
42,1,1,0,2,0,4,0,1,1.1,93.994,-36.4,4.856,5191,0
42,7,2,1,0,0,2,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
40,0,0,1,0,0,3,0,1,1.4,93.918,-42.7,4.963,5228.1,0
34,7,1,1,0,2,2,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
31,1,1,0,2,2,2,0,1,1.1,93.994,-36.4,4.86,5191,0
49,0,2,4,0,0,3,0,1,1.1,93.994,-36.4,4.857,5191,0
35,10,0,0,0,0,7,0,1,1.4,93.918,-42.7,4.958,5228.1,0
60,0,1,5,0,2,2,0,1,1.1,93.994,-36.4,4.857,5191,0
38,0,0,0,0,0,1,0,1,-0.1,93.2,-42,4.021,5195.8,0
32,4,1,3,0,0,1,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
50,6,1,0,2,2,6,1,2,-1.8,92.893,-46.2,1.354,5099.1,1
41,0,1,4,2,0,6,0,1,-1.8,93.749,-34.6,0.644,5008.7,1
45,0,1,1,0,0,2,0,1,1.1,93.994,-36.4,4.857,5191,0
46,1,1,0,0,2,2,0,1,1.4,94.465,-41.8,4.864,5228.1,0
55,11,1,0,2,0,1,0,1,1.1,93.994,-36.4,4.857,5191,0
33,9,0,3,2,0,1,0,1,1.1,93.994,-36.4,4.855,5191,0
45,1,1,5,0,0,1,0,1,1.1,93.994,-36.4,4.857,5191,0
29,1,1,1,2,0,1,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
42,9,1,1,0,0,2,0,1,1.4,93.918,-42.7,4.957,5228.1,0
39,3,1,4,2,0,2,0,1,1.1,93.994,-36.4,4.857,5191,0
58,1,1,5,2,0,4,0,1,1.4,93.918,-42.7,4.962,5228.1,0
32,4,0,4,2,0,4,0,1,1.4,93.918,-42.7,4.961,5228.1,0
44,9,0,3,2,0,3,1,0,-1.8,93.075,-47.1,1.41,5099.1,0
49,6,1,3,0,0,2,0,1,1.1,93.994,-36.4,4.859,5191,0
29,1,1,0,2,0,4,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
51,4,1,4,0,0,17,0,1,1.4,94.465,-41.8,4.962,5228.1,0
36,0,1,4,2,0,8,0,1,1.4,93.444,-36.1,4.962,5228.1,0
23,4,2,4,2,0,1,0,1,-1.8,93.075,-47.1,1.392,5099.1,1
31,4,2,4,2,0,1,0,1,1.4,93.444,-36.1,4.965,5228.1,0
32,9,1,5,2,0,2,0,1,1.4,93.918,-42.7,4.963,5228.1,0
58,6,0,3,0,0,1,0,1,1.4,94.465,-41.8,4.961,5228.1,0
31,7,2,1,2,0,20,0,1,1.4,93.918,-42.7,4.963,5228.1,0
32,1,1,3,2,0,2,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
43,10,1,1,0,0,4,2,2,-2.9,92.201,-31.4,0.873,5076.2,0
48,0,0,3,2,0,3,0,1,1.1,93.994,-36.4,4.859,5191,0
28,0,2,1,2,0,2,0,1,1.4,93.918,-42.7,4.963,5228.1,0
52,7,3,3,2,0,2,0,1,1.4,94.465,-41.8,4.959,5228.1,0
36,4,1,4,0,0,1,0,1,1.4,94.465,-41.8,4.866,5228.1,0
39,0,0,1,2,2,2,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
39,1,1,5,2,0,5,0,1,1.4,93.918,-42.7,4.961,5228.1,0
50,4,1,4,2,0,1,1,0,-3.4,92.431,-26.9,0.754,5017.5,0
29,0,2,4,2,0,1,0,1,-0.1,93.2,-42,4.021,5195.8,0
49,9,0,3,2,0,3,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
36,1,1,0,0,0,1,0,1,-0.1,93.2,-42,4.12,5195.8,0
29,1,1,0,2,0,6,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
27,2,2,4,0,0,3,0,1,1.4,94.465,-41.8,4.961,5228.1,0
31,1,1,0,2,0,1,0,1,1.4,93.918,-42.7,4.962,5228.1,0
43,4,2,1,0,0,1,0,1,-0.1,93.2,-42,4.021,5195.8,0
32,1,1,5,0,0,4,0,1,-0.1,93.2,-42,4.076,5195.8,0
45,1,1,1,2,0,2,0,1,1.4,93.444,-36.1,4.965,5228.1,0
56,1,1,0,0,0,2,0,1,1.4,94.465,-41.8,4.959,5228.1,0
38,0,1,1,1,1,16,0,1,1.1,93.994,-36.4,4.858,5191,0
35,1,1,0,0,0,1,0,1,1.1,93.994,-36.4,4.855,5191,0
30,0,2,4,2,0,1,2,0,-2.9,92.201,-31.4,0.881,5076.2,0
46,4,1,4,0,0,1,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
43,1,1,0,2,0,4,2,0,-1.8,92.893,-46.2,1.327,5099.1,0
38,9,1,4,0,0,2,0,1,1.1,93.994,-36.4,4.855,5191,0
52,5,1,4,2,0,2,0,1,-0.1,93.2,-42,4.076,5195.8,0
30,9,3,4,0,0,2,1,2,-1.1,94.601,-49.5,0.942,4963.6,0
31,10,1,1,0,0,2,1,0,-0.1,93.2,-42,4.153,5195.8,0
31,1,2,0,2,0,1,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
24,9,2,3,0,0,1,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
34,0,2,4,2,0,2,0,1,1.4,93.918,-42.7,4.961,5228.1,0
48,0,1,5,0,0,1,0,1,1.4,93.444,-36.1,4.968,5228.1,0
30,0,1,4,2,0,1,0,1,1.4,93.444,-36.1,4.963,5228.1,0
23,1,2,1,2,0,4,0,1,1.4,93.918,-42.7,4.962,5228.1,0
20,2,2,1,0,0,3,0,1,1.1,93.994,-36.4,4.855,5191,0
43,0,0,1,0,0,3,0,1,1.4,93.918,-42.7,4.96,5228.1,0
26,7,2,1,0,0,2,2,0,-1.8,92.893,-46.2,1.299,5099.1,0
58,10,2,0,0,0,6,0,1,1.4,94.465,-41.8,4.96,5228.1,0
26,0,2,4,2,0,5,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
35,0,1,1,2,0,14,0,1,1.1,93.994,-36.4,4.859,5191,0
35,0,1,1,0,0,3,0,1,1.4,93.918,-42.7,4.962,5228.1,0
59,0,0,3,0,0,1,1,0,-2.9,92.201,-31.4,0.883,5076.2,1
54,1,1,0,0,0,1,0,1,1.1,93.994,-36.4,4.857,5191,0
37,1,0,0,2,0,2,0,1,1.4,93.918,-42.7,4.968,5228.1,0
46,9,0,3,0,0,2,0,1,1.4,94.465,-41.8,4.962,5228.1,0
52,7,1,1,0,0,6,0,1,1.4,93.918,-42.7,4.962,5228.1,0
52,4,1,4,2,0,1,0,1,-0.1,93.2,-42,4.153,5195.8,0
32,8,2,4,0,0,1,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
33,7,1,0,0,0,4,0,1,1.1,93.994,-36.4,4.857,5191,0
33,9,0,1,2,0,1,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
42,9,2,5,0,0,2,0,1,1.1,93.994,-36.4,4.857,5191,0
38,1,0,5,2,0,2,0,1,1.1,93.994,-36.4,4.86,5191,0
43,1,1,1,2,0,1,0,1,1.1,93.994,-36.4,4.857,5191,0
49,0,0,4,0,0,1,0,1,1.1,93.994,-36.4,4.857,5191,0
30,1,1,0,1,1,3,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
37,9,1,3,0,0,2,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
47,1,1,3,0,0,2,0,1,1.4,93.918,-42.7,4.962,5228.1,0
32,1,1,0,2,0,8,0,1,-3.4,92.649,-30.1,0.716,5017.5,0
32,10,1,4,2,0,2,0,1,1.4,93.918,-42.7,4.963,5228.1,0
35,7,0,4,2,0,1,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
36,4,0,4,1,1,1,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
41,1,1,0,2,0,2,0,1,-1.8,92.893,-46.2,1.334,5099.1,0
48,1,1,0,2,0,2,0,1,1.4,93.444,-36.1,4.964,5228.1,0
43,9,1,1,0,0,7,0,1,1.4,93.918,-42.7,4.957,5228.1,0
57,9,1,4,0,0,2,0,1,1.1,93.994,-36.4,4.864,5191,0
28,2,1,4,0,0,2,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
30,7,2,1,0,0,18,0,1,1.4,93.918,-42.7,4.968,5228.1,0
27,8,2,1,0,0,2,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
44,1,1,0,2,0,1,0,1,1.1,93.994,-36.4,4.856,5191,0
43,7,1,0,0,0,17,0,1,1.4,94.465,-41.8,4.866,5228.1,0
28,9,1,0,2,0,1,1,0,-1.8,92.893,-46.2,1.281,5099.1,0
34,1,1,0,0,0,1,0,1,-1.8,92.893,-46.2,1.344,5099.1,0
32,7,1,1,2,0,2,0,1,1.4,93.918,-42.7,4.966,5228.1,0
30,0,2,4,2,0,10,0,1,1.4,93.444,-36.1,4.964,5228.1,0
45,0,0,4,0,0,1,0,1,1.4,93.918,-42.7,4.957,5228.1,0
49,1,1,0,2,0,1,0,1,1.1,93.994,-36.4,4.857,5191,0
45,1,1,1,2,0,5,0,1,1.1,93.994,-36.4,4.855,5191,0
56,9,1,0,2,0,2,0,1,1.1,93.994,-36.4,4.857,5191,0
48,0,2,4,2,0,1,2,2,-1.7,94.027,-38.3,0.9,4991.6,1
42,10,1,1,2,0,2,0,1,-0.1,93.2,-42,4.153,5195.8,0
51,4,1,4,2,2,2,0,1,1.4,94.465,-41.8,4.865,5228.1,0
54,1,1,0,0,0,2,0,1,-2.9,92.963,-40.8,1.268,5076.2,1
40,0,1,4,2,0,2,0,1,1.4,93.444,-36.1,4.964,5228.1,0
47,1,2,0,2,0,1,0,1,1.1,93.994,-36.4,4.86,5191,0
29,9,2,4,0,0,6,0,1,1.4,93.444,-36.1,4.964,5228.1,0
37,0,1,4,2,2,2,0,1,-2.9,92.963,-40.8,1.266,5076.2,1
35,9,1,0,0,0,1,0,1,1.1,93.994,-36.4,4.858,5191,0
54,9,1,3,2,0,2,0,1,-0.1,93.2,-42,4.153,5195.8,0
45,11,1,4,2,0,1,1,0,-1.8,93.876,-40,0.692,5008.7,0
35,0,2,4,2,0,2,0,1,1.4,93.918,-42.7,4.963,5228.1,0
37,1,1,3,2,0,1,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
38,4,1,0,2,0,1,0,1,1.1,93.994,-36.4,4.856,5191,1
33,1,1,0,2,0,2,0,1,1.1,93.994,-36.4,4.857,5191,0
31,1,0,0,2,0,2,0,1,1.4,94.465,-41.8,4.866,5228.1,0
34,0,1,4,0,0,1,0,1,1.1,93.994,-36.4,4.855,5191,0
51,1,0,1,0,0,2,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
38,1,1,1,2,0,1,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
25,0,2,0,0,0,3,0,1,1.4,93.918,-42.7,4.968,5228.1,0
35,9,2,3,2,0,6,0,1,1.4,93.444,-36.1,4.964,5228.1,0
55,6,1,4,2,0,2,0,1,-1.8,92.893,-46.2,1.264,5099.1,0
37,0,1,1,2,0,1,0,1,1.1,93.994,-36.4,4.857,5191,0
31,9,1,1,0,0,3,0,1,1.4,93.444,-36.1,4.964,5228.1,0
36,7,1,1,1,1,4,0,1,1.1,93.994,-36.4,4.86,5191,0
59,5,1,0,2,2,1,0,1,1.1,93.994,-36.4,4.857,5191,0
37,1,1,0,0,0,1,0,1,-3.4,92.431,-26.9,0.73,5017.5,0
74,5,0,1,2,2,6,0,1,-3,92.713,-33,0.715,5023.5,0
44,9,0,0,2,2,2,0,1,1.1,93.994,-36.4,4.857,5191,0
29,9,2,3,0,0,3,0,1,1.4,93.444,-36.1,4.965,5228.1,0
32,7,1,0,2,2,1,0,1,-0.1,93.2,-42,4.191,5195.8,0
45,7,0,0,2,0,1,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
49,1,1,5,0,0,4,0,1,1.4,94.465,-41.8,4.864,5228.1,0
25,7,2,5,0,0,4,0,1,1.4,93.918,-42.7,4.957,5228.1,0
34,1,0,0,2,0,2,0,1,1.4,93.918,-42.7,4.96,5228.1,0
37,9,2,3,2,0,1,0,1,1.4,93.444,-36.1,4.963,5228.1,0
48,9,2,4,2,0,2,0,1,1.4,93.444,-36.1,4.963,5228.1,0
52,7,1,1,2,0,2,0,1,1.4,93.444,-36.1,4.963,5228.1,0
30,9,2,3,0,0,3,0,1,1.4,93.444,-36.1,4.966,5228.1,0
57,5,1,0,2,0,4,0,1,1.4,93.444,-36.1,4.965,5228.1,0
38,1,1,0,2,0,2,0,1,-0.1,93.2,-42,4.191,5195.8,0
31,1,2,1,0,0,1,0,1,-0.1,93.2,-42,4.12,5195.8,0
40,9,1,0,2,0,2,0,1,1.4,94.465,-41.8,4.961,5228.1,0
38,7,1,1,2,2,1,0,1,1.1,93.994,-36.4,4.857,5191,0
33,4,2,4,0,0,1,0,1,1.1,93.994,-36.4,4.855,5191,0
28,0,2,4,2,0,2,3,2,-1.1,94.199,-37.5,0.882,4963.6,0
33,9,1,3,2,0,2,0,1,1.4,93.444,-36.1,4.965,5228.1,0
58,5,1,0,0,0,1,0,1,1.4,93.918,-42.7,4.961,5228.1,0
30,6,1,3,2,0,5,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
42,6,1,3,0,0,1,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
35,9,0,0,0,0,1,0,1,-1.1,94.767,-50.8,1.035,4963.6,1
41,3,1,1,2,0,4,0,1,1.4,93.918,-42.7,4.957,5228.1,0
31,6,2,4,0,0,1,1,0,-0.1,93.2,-42,4.021,5195.8,0
40,0,1,1,0,0,1,0,1,1.1,93.994,-36.4,4.856,5191,0
